PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	FILLEY, AC				FILLEY, AC			DECISIONS AND RESEARCH IN STAFF UTILIZATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	BAKER AW, 1954, OHIO STATE U RES MON, V72; CHANDLER AD, 1961, BUS HIST REV, V35, P1, DOI 10.2307/3111631; DAVIS RC, 1951, FUNDAMENTALS TOP MAN, P232; DESPELDER B, 1962, OHIO STATE U RES MON, V106; HAIRE M, 1959, MODERN ORG THEORY, P292; Parsons Talcott, 1947, THEORY SOCIAL EC ORG, P335; STIEGLITZ H, 1962, MANAGEMENT RECORD, V14, P25; 1957, BUSINESS WEEK   1019, P193	8	2	2	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	3					220	231		10.2307/255093			12	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFV02	WOS:A1963CFV0200004					2022-01-23	
J	FRENCH, W				FRENCH, W			PROCESSES VIS-A-VIS SYSTEMS - TOWARD A MODEL OF THE ENTERPRISE AND ADMINISTRATION	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	ALLPORT F, 1955, THEORIES PERCEPTION, P469; ARGYRIS C, 1954, ORG BANK, P9; BAKKE, 1953, FUSION PROCESS; BAKKE EW, 1959, MOD ORGANIZATION, P37; BAKKE EW, HUMAN RESOURCES FUNC, V21, P3; BAKKE EW, 1954, ORG STRUCTURE DYNAMI, P10; BARNARD CI, 1958, FUNCTIONS EXECUTIVE, P65; Beer S., 1959, CYBERNETICS MANAGEME; BREWER SH, 1961, CALIF MANAGE REV, V3, P52, DOI 10.2307/41165453; BREWER SH, 1960, U WASHINGTON MANAGEM, V2; Chapple E. D., 1961, MEASURE MANAGEMENT; DRUCKER P, 1962, FORTUNE          APR, P103; FAYOL H, 1961, GENERAL IND MANAGEME, P3; Forrester J. W., 1961, IND DYNAMICS; FORRESTER JW, 1958, HARVARD BUS REV, V36, P37; Gagne R. M., 1962, PSYCHOL PRINCIPLES S; GILSON TQ, 1959, IND LABOR RELATIONS, V10, P284; Grinker R. R., 1956, UNIFIED THEORY HUMAN; GUEST RH, 1962, ORG CHANGE EFFECT SU, P139; Johnson Richard Arvid, 1963, THEORY MANAGEMENT SY; KATZELL RA, 1962, AM PSYCHOL, V17, P105; KELLY GA, 1955, PSYCHOL PERSONAL CON, V1, P6; KOONTZ H, 1959, PRINCIPLES MANAGEMEN, P35; Koontz Harold, 1961, J ACAD MANAGEMENT, V4, P174; LEAVITT HJ, 1962, MANAGEMENT INT   JAN, P22; LEBRETON PP, 1961, PLANNING THEORY, P3; LEWIN K, 1951, FIELD THEORY SOCIAL, P57; LUNDBERG CC, 1962, J ACADEMY MANAGEMENT, V5, P168; MURPHY G, 1947, PERSONALITY BIOSOCIA, P1; NEWELL A, 1956, IRE T INFORMATIO IT2, P61; NEWMAN WH, 1961, PROCESS MANAGEMENT, P9; NEWMAN WH, 1950, ADM ACTION, P5; OPTNER S, 1960, SYSTEMS ANAL BUSINES; PARSONS T, 1956, ADM SCI Q, V1, P62; Parsons T., 1953, WORKING PAPERS THEOR; PRESTHUS RV, 1958, ADM SCI Q, V3, P50; SALVESON ME, 1958, MANAGEMENT SCI, V4, P212; SAMUELSON P, 1961, EC INTRO ANAL, P5; Scanlon JN, 1948, IND LABOR RELAT REV, V2, P58, DOI 10.2307/2519257; SCOTT WG, 1961, J ACADEMY MANAGEMENT, V4, P15; SECKLERHUDSON C, 1959, READINGS MANAGEMENT, P22; STOREY JH, 1954, WEB LIFE; TERRY GR, 1953, PRINCIPLES MANAGEMEN, P5; VANBERTALANFFY L, 1950, SCIENCE, V111, P23	44	2	2	0	1	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	1					46	57		10.2307/254876			12	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFU99	WOS:A1963CFU9900004					2022-01-23	
J	KUBAT, D				KUBAT, D			SOCIAL-MOBILITY IN CZECHOSLOVAKIA	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	DJILAS M, 1957, NEW CLASS; GLOS B, 1948, PLANOVITA DISTRIBUCE, P21; HAJEK H, 1961, REPORT CZECHOSLOVAKI, P20; INKELES A, 1959, SOVIET CITIZEN, P67; KARNET G, 1961, E EUROPE, V10, P12; KUBAT D, 1961, SOC FORCES, V40, P4, DOI 10.2307/2573464; LAMSER V, 1960, DEMOGRAFIE, V2, P140; MACHONIN P, 1961, CESTY BEZTRIDNI SPOL, P169; OPAT J, 1959, K ZAKLADNIM PROBLEMU, P10; SRB V, 1959, DEMOGRAFIE, V1, P144; WHYTE WF, 1961, MEN WORK, P212; 1962, E EUROPE, V11, P38; 1962, USTREDNI VYBOR KOMUN, P8; 1960, E EUROPE, V9, P3	14	2	2	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1722 N ST NW, WASHINGTON, DC 20036-2981	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.		1963	28	2					203	212		10.2307/2090607			10	Sociology	Social Science Citation Index (SSCI)	Sociology	CBJ85	WOS:A1963CBJ8500003					2022-01-23	
J	STARK, S				STARK, S			MANAGEMENT IN PERSPECTIVE - CREATIVE LEADERSHIP - HUMAN VS METAL BRAINS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	Abel T, 1948, AM J SOCIOL, V54, P211, DOI 10.1086/220318; BERGSON H, 1907, CREATIVE EVOLUTION; BORING EG, 1946, AM J PSYCHOL, V59, P173, DOI 10.2307/1416884; Carlyle T, 1841, HEROES HERO WORSHIP; CHEIN I, 1945, PSYCHOL REV, V52, P175, DOI 10.1037/h0061390; Gerth H.H., 1946, M WEBER ESSAYS SOCIO; Gouldner A. W., 1959, SOCIOL TODAY, P400; Lundberg GA, 1941, SOCIOMETRY, V4, P379, DOI 10.2307/2785142; Lundberg GA, 1936, AM SOCIOL REV, V1, P38, DOI 10.2307/2083863; MEEHL PE, 1954, CLIN VS STATISTICAL; Russell Bertrand, 1945, HIST W PHILOS; Sarbin TR, 1941, PSYCHOMETRIKA, V6, P391, DOI 10.1007/BF02288596; Sarbin TR, 1944, PSYCHOL REV, V51, P210, DOI 10.1037/h0057400; Selznick P., 1957, LEADERSHIP ADM; Simon H.A., 1960, MANAGEMENT CORPORATI, P17; WATERS RH, 1948, PSYCHOL REV, V55, P139, DOI 10.1037/h0058952	16	2	2	0	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1963	6	2					160	169		10.2307/254846			10	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFV01	WOS:A1963CFV0100005					2022-01-23	
J	WALLACE, D				WALLACE, D			SOME FUNCTIONAL-ASPECTS OF STABILITY AND CHANGE IN VOTING	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	Berelson B, 1954, VOTING; KEY VO, 1960, PUBLIC OPIN QUART, V24, P55; Lazarsfeld PF., 1944, PEOPLES CHOICE; PARSONS T, 1959, AM VOTING BEHAVIOR; Stokes DE., 1960, AM VOTER; WALLACE D, 1962, THESIS COLUMBIA U, P94	6	2	2	0	0	UNIV CHICAGO PRESS	CHICAGO	5720 SOUTH WOODLAWN AVE, CHICAGO, IL 60637-1603	0002-9602			AM J SOCIOL	Am. J. Sociol.		1963	69	2					161	170		10.1086/223545			10	Sociology	Social Science Citation Index (SSCI)	Sociology	CAW69	WOS:A1963CAW6900005					2022-01-23	
J	HOUSE, RJ				HOUSE, RJ			AN EXPERIMENT IN THE USE OF MANAGEMENT-TRAINING STANDARDS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	BOYLES WJ, 1961, PERSONNEL        MAR; STRAUSS G, 1960, PERSONNEL HUMAN PROB, P553; TURNAPOL L, 1957, ASTD, V11	3	2	2	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	1					76	81					6	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFU96	WOS:A1962CFU9600006					2022-01-23	
J	SHULL, F				SHULL, F			THE NATURE AND CONTRIBUTION OF ADMINISTRATIVE MODELS AND ORGANIZATIONAL RESEARCH	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	ARGYRIS C, 1957, PERSONALITY ORG, P233; BARNARD CI, 1951, FUNCTIONS EXECUTIVE, P290; BEER S, 1960, GENERAL SYSTEMS, V5, P13; BRADSHAW FF, 1956, ADV MANAGEMENT, V21, P4; BRAYFIELD AH, 1955, PSYCHOL B, V52, P421; BUNTING E, 1950, 20TH NAM I IND REL V; CLARK DF, 1959, REPORT SOME ORG EXPT, P2; COHEN M, 1934, INTRO LOGIC SCI METH, P396; Cyert RM, 1955, AM ECON REV, V45, P129; Dahl R. A., 1959, SOCIAL SCI RES BUSIN, P3; DALTON M, 1959, MEN WHO MANAGE; DEWEY R, 1951, DEV HUMAN BEHAVIOR, P1; EASTON D, 1957, ADM SCI Q, V2, P112; HOBBES T, 1950, LEVIATHAN, P176; KATZ D, 1952, READINGS SOCIAL PSYC, P658; Katz R.L., 1995, HARVARD BUS REV, V33, P33; MARCH JG, 1958, ORGANIZATIONS, P30; MEE JF, 1960, DEC IND REL RES ASS; MILLER DC, 1955, AM SOCIOLOGICAL  JUL; MOORE DG, 1960, DEC ANN AC MAN M; Parsons T., 1949, ESSAYS SOCIOLOGICAL, P17; PFIFFNER JM, 1960, ADMINISTRATIVE ORGAN, P16; RAPOPORT A, 1958, AM POLITICAL SCI DEC, P30; ROETHLISBERGER FJ, 1948, GENERAL MANAGEMENT S, V141, P13; ROY RH, 1959, ADM PROCESS, P3; RUBENSTEIN AH, 1960, SOME THEORIES ORG; SCOTT W, 1959, STUDIES BUSINESS EC, V4	27	2	2	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					124	138					15	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFU97	WOS:A1962CFU9700003					2022-01-23	
J	WILSON, CZ; ALEXIS, M				WILSON, CZ; ALEXIS, M			BASIC FRAMEWORKS FOR DECISIONS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	ARROW KJ, 1958, ECONOMETRICA, V26, P1, DOI 10.2307/1907381; ARROW KJ, 1957, J OPERATIONS RES, V5, P765; Boulding K., 1956, IMAGE; Chernoff H, 1959, ELEMENTARY DECISION; CHURCHMAN CW, 1961, PREDICTION OPTIMAL D, pCH8; CHURCHMAN CW, 1957, OPERATIONS RES; Dantzig GB., 1951, ACTIVITY ANAL PRODUC; Davidson D, 1957, DECISION MAKING EXPT; EDWARDS W, 1954, PSYCHOL BULL, V51, P380, DOI 10.1037/h0053870; GORE WJ, 1959, ADMIN SCI QUART, V4, P97, DOI 10.2307/2390651; HITCH C, 1960, J OPERATIONS RES, V8, P437; LEWIN K, 1944, PERSONALITY BEHAVIOR, V1; MARCH JG, 1959, ORGANIZATIONS, P137; MILLER DW, 1960, EXECUTIVE DECISIONS; RAPOPORT A, 1960, FIGHTS GAMES DEBATES, pCH6; Simon H., 1959, AM ECON REV, V49, p[253, 262]; SIMON H, 1954, MATH THINKING SOCIAL; SIMON HA, 1957, MODELS MAN SOCIAL RA, P197; SIMON HA, 1957, ADM BEHAVIOR, P123; Thrall Robert M., 1954, DECISION PROCESSES; [No title captured]; [No title captured]	22	2	2	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1962	5	2					150	164					15	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFU97	WOS:A1962CFU9700005					2022-01-23	
J	DEGRAZIA, A				DEGRAZIA, A			THE SCIENCE AND VALUES OF ADMINISTRATION .2.	ADMINISTRATIVE SCIENCE QUARTERLY			English	Article																	ADAMS B, 1950, PUBLIC ADM DEMOCRATI, P550; CHARLESWORTH JC, 1951, GOVT ADM; COCH L, 1948, HUMAN RELATIONS, V1, P513; DEGRAZIA A, 1949, HUMAN RELATIONS PUBL; DIMOCK M, 1958, PHILOS ADM, P62; FAYOL H, 1949, IND GENERAL ADM; Gaus John Merriman, 1936, FRONTIERS PUBLIC ADM; GORE WJ, 1959, ADMIN SCI QUART, V4, P97, DOI 10.2307/2390651; GULICK L, 1937, PAPERS SCI ADM; HARRIS JP, 1942, FUTURE GOVT US, pCH9; HYNEMAN CF, 1950, BUREAUCRACY DEMOCRAC; Kriesberg M, 1950, PUBLIC ADMIN REV, V10, P93, DOI 10.2307/972803; LASSWELL, POWER SOC, pR24; MARCH JG, 1958, ORG; MERRIAM C, 1945, SYSTEMATIC POLITICS, P170; MILLETT JD, 1946, ELEMENTS PUBLIC ADM, P154; Neustadt Richard E., 1960, PRESIDENTIAL POWER P, P9; Simon H.A., 1950, PUBLIC ADM; SIMONS H, 1937, POSITIVE PROGRAM LAI; TEAD, 1951, ART ADM, P70; TEAD O, 1945, DEMOCRATIC ADM, P71; *US BUR NAV PERS, 1950, NAVPER91139; WHITE LD, 1950, INTRO STUDY PUBLIC A, P3; 1948, SURVEY RES CTR ANN A, V6; 1960, POLITICAL RES ORG DE, V3, P3; 1945, GOVERNING MEN, P85; 1953, ISIS, V44, P42; 1946, DEMOCRACY AM, V1, P91	28	2	2	0	1	ADMINISTRATIVE, SCI QUARTERLY	ITHACA	CORNELL UNIV, JOHNSON SCHOOL, 20 THORNWOOD DR, STE 100, ITHACA, NY 14850-1265	0001-8392			ADMIN SCI QUART	Adm. Sci. Q.		1961	5	4					556	582		10.2307/2390621			27	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CCX37	WOS:A1961CCX3700004					2022-01-23	
J	GOLEMBIEWSKI, RT				GOLEMBIEWSKI, RT			MANAGEMENT SCIENCE AND GROUP-BEHAVIOR - WORK-UNIT COHESIVENESS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	Argyris C, 1957, PERSONALITY ORG CONF; ARGYRIS C, 1952, IMPACT BUDGETS PEOPL, P16; BACK K, 1951, J ABNORMAL SOCIAL PS, V46, P20; BACK K, 1951, J ABNORMAL SOCIAL PS, V46, P19; BACK KW, 1951, J ABNORMAL SOCIAL PS, V46, P23; Berkowitz L, 1954, HUM RELAT, V7, P509, DOI 10.1177/001872675400700405; BOVARD EW, 1956, HUMAN RELATIONS, V9, pN482; CARTWRIGHT D, 1953, GROUP DYNAMICS RES T, P77; CARTWRIGHT D, 1959, MODERN ORG THEORY, P254; DARLEY JG, 1951, J ABNORM SOC PSYCH, V46, P565, DOI 10.1037/h0058863; Darley JG, 1952, J APPL PSYCHOL, V36, P396, DOI 10.1037/h0062687; DOWNING J, 1958, HUM RELAT, V11, P157, DOI 10.1177/001872675801100205; EISMAN B, 1959, HUM RELAT, V12, P183, DOI 10.1177/001872675901200206; FESTINGER L, 1950, SOCIAL PRESSURES INF, P164; FESTINGER L, THEORY EXPT SOCIAL C, V150, P21; GROSS N, 1952, AM J SOCIOLOGY, V57, P547; HAYTHORN W, 1956, HUM RELAT, V9, P57, DOI 10.1177/001872675600900104; ISRAEL J, 1956, SELF EVALUATION REJE, P26; Libo L. M., 1953, MEASURING GROUP COHE; NOVIKOFF AB, 1945, SCIENCE, V101, P209, DOI 10.1126/science.101.2618.209; SCHACHTER S, 1951, J ABNORM SOC PSYCH, V46, P190, DOI 10.1037/h0062326; SEASHORE SE, 1954, IND WORK GROUP, P39; SIMON HA, 1955, PSYCHOL REV, V62, P56, DOI 10.1037/h0041267; Simon HA, 1952, AM POLIT SCI REV, V46, P1130, DOI 10.2307/1952117; VANZELST RH, 1952, J ABNORM SOC PSYCH, V47, P299, DOI 10.1037/h0062668; Weiss RS, 1955, AM SOCIOL REV, V20, P661, DOI 10.2307/2088670	26	2	2	0	4	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	2					87	99					13	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFU94	WOS:A1961CFU9400001					2022-01-23	
J	GORDON, PJ				GORDON, PJ			THE TOP MANAGEMENT TRIANGLE IN VOLUNTARY HOSPITALS .1.	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	BLACK, 1956, AAUP B, V42; BROWN RE, 1949, MODERN HOSPITAL, V81; BURLING, 1956, GIVE TAKE HOSPITALS; ETZIONI A, 1960, ADM SCI Q        SEP; HAYT, 1952, LAW HOSPITAL PHYSICI, P140; HENRY J, 1954, PSYCHIATRY, V17; PRALL CE, 1948, PROBLEMS HOSPITAL AD; Simon H, 1958, ORGANIZATIONS; 1957, MODEL MED STAFF BY L; 1957, MODEL CONSTITUTION B; 1950, BOARDS CONTROL HOSPI	11	2	2	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					205	214					10	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFU95	WOS:A1961CFU9500005					2022-01-23	
J	JOINER, CA				JOINER, CA			ADAPTATIONS OF OPERATING STRUCTURES OF GOVERNMENT ADMINISTRATIVE ORGANIZATIONS	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	Bakke E. W., 1959, MODERN ORG THEORY, P16; BARNARD CI, 1938, FUNCTIONS EXECUTIVE, P16; BLAU PM, 1957, AM J SOCIOLOGY   JUL, P68; BOSWORTH KA, 1953, AM POLITICAL SCI MAR, P84; Boulding Kenneth E., 1958, SATURDAY REV    0301, P11; CORDINER R, 1953, INCREASE EXECUTIVE E, P30; DIMOCK ME, 1951, PUBLIC ADM REV   AUT, P233; EDELMAN M, 1955, CURRENT EC COMME NOV, P3; EDELMAN M, 1960, AM POLITICAL SCI SEP, P695; ESMAN MJ, 1950, AM POLITICAL SCI DEC, P942; GOLEMBIEWSKI RT, 1960, PUBLIC ADM REV   AUT, P205; HAIRE M, 1955, HUMAN ORG        SPR, P17; Haire M., 1959, MOD ORG THEORY, V1, P272; HERTZ DB, 1950, HUMAN RELATIONS  NOV, P373; HOMANS G, 1961, SOCIAL BEHAVIOR ITS, P32; LEISERSON A, 1959, ELEMENTS PUBLIC ADM; MEYER P, 1957, ADM ORG COMP STUDY O, P36; MILLETT JD, 1954, MANAGEMENT PUBLIC SE, P148; OLMSTEAD MS, 1959, SMALL GROUP, P67; PARSONS T, 1951, SOCIAL SYSTEM, P167; PFIFFNER JM, 1960, ADM ORG, P309; SIMON HA, 1957, ADM BEHAVIOR STUDY D, P113; SIMON HA, 1953, PUBLIC ADM REV   AUT, P235; TERRIEN FW, 1955, AM SOCIOLOGICAL  FEB, P11; THOMPSON DW, 1917, GROWTH FORM, P19; [No title captured]	26	2	2	0	2	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	3					189	197					9	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFU95	WOS:A1961CFU9500003					2022-01-23	
J	KEYFITZ, N				KEYFITZ, N			THE ECOLOGY OF INDONESIAN CITIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	KEYFITZ N, 1958, POPULATION, V13, P433, DOI 10.2307/1525418; WERTHEIM WF, 1959, INDONESIAN SOC TRANS, P171; 1959, ENCY BRITANNICA, V12, P267	3	2	2	0	0	UNIV CHICAGO PRESS	CHICAGO	5720 SOUTH WOODLAWN AVE, CHICAGO, IL 60637-1603	0002-9602			AM J SOCIOL	Am. J. Sociol.		1961	66	4					348	354		10.1086/222901			7	Sociology	Social Science Citation Index (SSCI)	Sociology	CAG19	WOS:A1961CAG1900005					2022-01-23	
J	KINDIG, FE				KINDIG, FE			A SUGGESTED SOLUTION TO LINE VERSUS STAFF PROBLEMS IN ORGANIZATION THEORY	ACADEMY OF MANAGEMENT JOURNAL			English	Article																	GULICK L, 1937, PAPERS SCI ADM; MOONEY JO, 1947, PRINCIPLES ORG, P14; PETERSEN E, 1953, BUSINESS ORG MANAGEM; PURCELL WR, 1958, IND QUALITY CONTROL, V15	4	2	2	0	3	ACAD MANAGEMENT	BRIARCLIFF MANOR	PACE UNIV, PO BOX 3020, 235 ELM RD, BRIARCLIFF MANOR, NY 10510-8020	0001-4273			ACAD MANAGE J	Acad. Manage. J.		1961	4	1					59	61					3	Business; Management	Social Science Citation Index (SSCI)	Business & Economics	CFU93	WOS:A1961CFU9300006					2022-01-23	
J	ROBINSON, JA				ROBINSON, JA			PROCESS SATISFACTION AND POLICY APPROVAL IN STATE DEPARTMENT-CONGRESSIONAL RELATIONS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*BROOK I, 1960, FORM ADM US FOR POL, P26; CRABB CVM, 1957, BIPARTISAN FOREIGN P; Marquis D. G., 1951, GROUPS LEADERSHIP ME, P55; MULDER M, 1959, ACTA PSYCHOL, V16, P178, DOI 10.1016/0001-6918(59)90095-2; Remitz U., 1960, PROFESSIONAL SATISFA; ROBINSON JA, 1960, PUBLIC OPIN QUART, V24, P127, DOI 10.1086/266936; ROBINSON JA, 1962, C FOREIGN POLICY MAK; Turner Julius, 1951, PARTY CONSTITUENCY P; [No title captured]	9	2	2	0	0	UNIV CHICAGO PRESS	CHICAGO	5720 SOUTH WOODLAWN AVE, CHICAGO, IL 60637-1603	0002-9602			AM J SOCIOL	Am. J. Sociol.		1961	67	3					278	283		10.1086/223131			6	Sociology	Social Science Citation Index (SSCI)	Sociology	CAG24	WOS:A1961CAG2400006					2022-01-23	
J	SHARP, H				SHARP, H			GRADUATE TRAINING THROUGH THE DETROIT AREA STUDY	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	CAHALAN D, 1948, INT J OPINION ATTITU, V2, P341; CANNELL CF, 1956, AM J SOCIOL, V62, P177, DOI 10.1086/221959; Dodd SC, 1948, PUBLIC OPIN QUART, V12, P118, DOI 10.1086/265926; Freedman R, 1953, AM J SOCIOL, V59, P30, DOI 10.1086/221263; MOSER CA, 1953, J ROY STAT SOC A STA, V116, P349, DOI 10.2307/2343021; SHARP H, 1959, AM SOCIOL REV, V24, P650, DOI 10.2307/2096156	6	2	2	0	1	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1722 N ST NW, WASHINGTON, DC 20036-2981	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.		1961	26	1					110	114					5	Sociology	Social Science Citation Index (SSCI)	Sociology	CBJ72	WOS:A1961CBJ7200017					2022-01-23	
J	STINCHCOMBE, AL				STINCHCOMBE, AL			TECHNICAL AND INSTITUTIONAL FACTORS IN PRODUCTION ORGANIZATION - A PRELIMINARY MODEL - COMMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BENDIX R, 1956, WORK AUTHORITY IND, P73; BLUM J, 1948, NOBLE LANDOWNERS AGR, P192; CARR EH, 1957, NEW SOC, P42; DETOCQUEVILLE A, 1955, OLD REGIME FRENCH RE; LEACH ER, 1960, AM SOCIOL REV, V25, P136, DOI 10.2307/2088977; MARX, CAPITAL; MOORE WE, 1951, IND RELATIONS SOCIAL, P27; Polanyi K., 1944, GREAT TRANSFORMATION; ROSENBERG H, 1958, BUREAUCRACY ARISTOCR; WEBER M, 1927, GENERAL EC HIST	10	2	2	0	1	UNIV CHICAGO PRESS	CHICAGO	5720 SOUTH WOODLAWN AVE, CHICAGO, IL 60637-1603	0002-9602			AM J SOCIOL	Am. J. Sociol.		1961	67	3					255	259					5	Sociology	Social Science Citation Index (SSCI)	Sociology	CAG24	WOS:A1961CAG2400002					2022-01-23	
