PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Parsons, EC				Parsons, Elsie Clews			THE RELIGIOUS DEDICATION OF WOMEN	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	[Anonymous], 1 CORINTHIANS, V7, P23; [Anonymous], EXODUS, V19, P13; DEGROOT, RELIGIOUS SYSTEM CHI, V2, P727; DELVEGA G, ROYAL COMMENTARIES I, V1, P55; ELLIS, EWE SPEAKING PEOPLES, P89; ELLIS, TSHI SPEAKING PEOPLE, P121; ELLIS, EWE SPEAKING PEOPLES, P38; GROOT, 1894, RELIGIOUS SYSTEM CHI, V2, P725; LEA, 1884, HIST SKETCH SACERDOT, P136; MCCLENNAN, STUDIES ANCIENT HIST, P424; SCHMIDT, JUS PRIMAE NOCTIS, P313; SQUIER, 1877, PERU INDIDENTS TRAVE, P158; TYLOR, PRIMITIVE CULTURE, V2, P359; TYLOR, PRIMITIVE CULTURE, V2, P340; MYSTIC ROSE, P188; LAWS MANU, V5, P56; DIVINITES GENERATICE, P80; ROYAL COMMENTARIES, V2, P113; QURAN, V33, P54; FOLK LORE NO INDIA, V2, P118; ROYAL COMMENTARIES, V1, P305; 1896, SOZIALE VERFASSUNG I, P110; GOLDEN BOUGH, V1, P113; LEGIBUS, V2, P12; 1896, ANN SOCIOLOGIQUE, P55; HAKLUYT SOC WORKS, V48, P165; 1902, MEMOIRES, V4, P142; 1709, 17 YEARS TRAVELS P D, P89; ROYAL COMMENTARIES, V1, P292; RELIGIOUS SYSTEM CHI, V2, P608	30	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1906	11	5					610	622		10.1086/211430			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QZ	WOS:000204978900002		Green Submitted			2022-01-23	
J	[Anonymous]				[Anonymous]			ORGANIZATION OF THE AMERICAN SOCIOLOGICAL SOCIETY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1906	11	4					555	569					15	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QY	WOS:000204978800004					2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. XVII PART III, GENERAL STRUCTURE OF SOCIETY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article									Nouvelle Univ, Brussels, Belgium									0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1905	11	3					409	421		10.1086/211409			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QX	WOS:000204978700007		Bronze			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. XVI PART III. GENERAL STRUCTURE OF SOCIETY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article									Nouvelle Univ, Brussels, Belgium								GERMANIA, V1, pR16	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1905	11	2					219	228		10.1086/211392			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QW	WOS:000204978600005		Green Submitted			2022-01-23	
J	Di Palma Castiglione, GE				Di Palma Castiglione, G. E.			ITALIAN IMMIGRATION INTO THE UNITED STATES 1901-4	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1905	11	2					183	206					24	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QW	WOS:000204978600003					2022-01-23	
J	Howerth, IW				Howerth, Ira W.			THE CIVIC PROBLEM FROM A SOCIOLOGICAL STANDPOINT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1905	11	2					207	218		10.1086/211391			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QW	WOS:000204978600004		Green Submitted			2022-01-23	
J	Lloyd, AH				Lloyd, Alfred H.			ETHICS AND ITS HISTORY THE DEPENDENCE OF ETHICS ON NATURAL SCIENCE, AND THE IMPORTANT DIFFERENCE BETWEEN ETHICS AS PERSONAL EXPERIENCE AND ETHICS AS A SOCIAL PROFESSION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	FITE, INTRO STUDY ETHICS, P6; 1905, J PHILOS PSYCHO 0706; 1902, SCIENCE         0702; 1905, AM HIST REV      JUL	4	0	0	1	2	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1905	11	2					229	251		10.1086/211393			23	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QW	WOS:000204978600006		Green Submitted			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY XV PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article									Nouvelle Univ, Brussels, Belgium									0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1905	11	1					60	74		10.1086/211376			15	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QV	WOS:000204978500004					2022-01-23	
J	Hamon, A; Hamon, H				Hamon, A.; Hamon, H.			THE POLITICAL SITUATION IN FRANCE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1905	11	1					107	128		10.1086/211380			22	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QV	WOS:000204978500008		Green Submitted			2022-01-23	
J	Hayes, EC				Hayes, Edward C.			SOCIOLOGICAL CONSTRUCTION LINES. III	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	ROSS EA, FDN SOCIOLOGY	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1905	11	1					26	48		10.1086/211374			23	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QV	WOS:000204978500002		Green Submitted			2022-01-23	
J	Smith, E				Smith, Eugene			CRIME IN RELATION TO THE STATE AND TO MUNICIPALITIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BOIES HM, SCI PENOLOGY, P135	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1905	11	1					90	106		10.1086/211379			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QV	WOS:000204978500007		Green Submitted			2022-01-23	
J	Brown, WH				Brown, William Horace			THE POPULAR INITIATIVE AS A METHOD OF LEGISLATION AND POLITICAL CONTROL	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1905	10	6					713	749		10.1086/211351			37	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QU	WOS:000204978400001		Green Submitted			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. XIV PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	Aristotle, POLITICS; CATO, RUSTICA, P141; CATO, DIONYSIUS HALICARNAS, V11, P74; DECOULANGES F, CITE ANTIQUE; EURIPIDES, ELECTRA; GOEZ, SCRIPTORES AGRARIAE, P258; GOEZ, FRAGMENTA TERMINAHA, P147; LACHMANN, CONDITIONE AGRORUM, P141; OVID, FASTI, V2, P677; OVID, FASTI, P639; DIGESTA, V47, P12; LEGIBUS, V2; ARISTIDES, V1; CALLIDES, V13; DIGESTA, V8, P1; CIMON, V19; POLITICS, pCH9; DIGESTA, V10, pR1; FASTI, V4, P823; CALLIDES, V14; LIFE THUCYDIDES, V17	21	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1905	10	6					766	788		10.1086/211353			23	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QU	WOS:000204978400003					2022-01-23	
J	Hayes, EC				Hayes, Edward Cary			SOCIOLOGICAL CONSTRUCTION LINES. II	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*BRIT ASS ADV SCI, 1904, POPULAR SCI MONT OCT; FAUCETT, MANUAL POLITICAL EC, P12; HARRIS, MORAL EVOLUTION, P36; SMALL, 1900, AM J SOCIOLOGY   NOV, P377; WUNDT, METHODENLEHRE 4, pCH2	5	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1905	10	6					750	765		10.1086/211352			16	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QU	WOS:000204978400002		Green Submitted			2022-01-23	
J	Robbins, H				Robbins, Hayes			PUBLIC OWNERSHIP VERSUS PUBLIC CONTROL	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1905	10	6					789	815					27	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QU	WOS:000204978400004					2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. XIII PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1905	10	5					654	665		10.1086/211340			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QT	WOS:000204978300006					2022-01-23	
J	Ellwood, CA				Ellwood, Charles A.			IS SOCIETY A PSYCHICAL UNITY?	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	AM J SOCIOLOGY, V10, P225; AM J SOCIOLOGY, V10, P223; AM J SOCIOLOGY, V10, P211; AM J SOCIOLOGY, V10, P227; AM J SOCIOLOGY, V10, P217	5	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1905	10	5					666	671		10.1086/211341			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QT	WOS:000204978300007		Bronze			2022-01-23	
J	Gumplowicz, L				Gumplowicz, Ludwig			AN AUSTRIAN APPRECIATION OF LESTER F. WARD	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	WARD, 1904, INDEPENDENT     0331; 1903, PURE SOCIOLOGY, P199; 1904, Z VIENNA        0820; AM J SOCIOLOGY, V7, P635	4	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1905	10	5					643	653		10.1086/211339			11	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QT	WOS:000204978300005		Bronze			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. XII. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1905	10	4					531	543		10.1086/211321			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QS	WOS:000204978200006					2022-01-23	
J	Fogel, PH				Fogel, Philip H.			METAPHYSICAL ELEMENTS IN SOCIOLOGY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BALDWIN, DICT PHILOS PSYCHOL, V2, P543; BALDWIN, SOCIAL ETHICAL INTER, P536; JONES, PSYCHOL REV S; Tarde, 1890, LAWS IMITATION; WUNDT, LOGIK, V2, P603; FDN KNOWLEDGE, P288; 1901, PSYCHOL REV, V8, P37; 1898, ELEMENTS SOCIOLOGY, P66; EMOTIONS WILL, P121; PURE SOCIOLOGY, P4; MANUAL PSYCHOL, P510; 1896, PRINCIPLES SOCIOLOGY, P17; AM J SOCIOLOGY, V10, P369; WORLD INDIVIDUAL, P269; PHYSL PSYCHOL, V2, P217; 1901, PSYCHOL REV, V8, P36; PRINCIPLES PSYCHOL, V1, P39; INTRO HUME, V2; WORLD INDIVIDUAL, P172; MENTAL DEV, P340; PRINCIPLES PSYCHOL, V2	21	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1905	10	4					501	530		10.1086/211320			30	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QS	WOS:000204978200005		Green Submitted, Bronze			2022-01-23	
J	Fogel, PH				Fogel, Philip H.			METAPHYSICAL ELEMENTS IN SOCIOLOGY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BALDWIN, SOCIAL ETHICAL INTER, P27; BARTH P, PHILOS GESCH SOCIOLO; DEGREEF, INTRO SOCIOLOGIE; GALTON, INQUIRIES HUMAN FACU; GIDDINGS, PRINCIPLES SOCIOLOGY, P365; GIDDINGS, ELEMENTS SOCIOLOGY, P350; GIDDINGS, ELEMENT SOCIOLOGY; GIDDINGS, ELEMENTS SOCIOLOGY, P341; LILIENFELD, GEDANKEN SOCIALWISSE; LOTZE, METAPHYSIC; MACKENZIE, INTRO SOCIAL PHILOS, P14; ORMOND, FDN KNOWLEDGE 1, pCH2; PEARSON, GRAMMAR SCI; QUETELET, HOMME DEV FACULTES E; SCHAFFLE, BAU LEBEN SOCIALEN K; WARD, NATURALISM AGNOSTICI, V2, P134; WARD, PURE SOCIOLOGY, P52; WORMS R, ORGANISME SOC; ANN AM ACAD POLITICA, V5, P750; SOCIAL ETHICAL INTER, P494; MIND, V6, P2; EMPIRICAL LOGIC, P575; UEBER VIERFACHE WURZ, pCH4; PURE SOCIOLOGY, P4; AM J SOCIOLOGY, V5, P788; PURE SOCIOLOGY, P16; PRINCIPLES SOCIOLOGY, P16; AM J SOCIOLOGY, V5, P639; SPIRIT MODERN PHILOS, P395; PURE SOCIOLOGY, P15; INTRO SOCIAL PHILOS, P45; MIND, V6, P7; MIND, V6, P4; SPIRIT MODERN PHILOS, P405; MIND, V6, P8	35	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1904	10	3					354	381		10.1086/211312			28	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QR	WOS:000204978100005					2022-01-23	
J	Kelley, F				Kelley, Florence			HAS ILLINOIS THE BEST LAWS IN THE COUNTRY FOR THE PROTECTION OF CHILDREN?	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1904	10	3					299	314		10.1086/211309			16	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QR	WOS:000204978100002		Bronze			2022-01-23	
J	Simons, MW				Simons, May Wood			EDUCATION IN THE SOUTH	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	ABERCROMBIE JW, STATE SUPERINTENDENT; DABNEY C, P 4 C ED, P42; DABNEY CW, REPORT DEP INTERIOR, P513; *DEP INT, REP DEP INT, V1, P1901; *DEP INT, 1901, REP DEP INT, V1, P772; *DEP INT, 1901, REP DEP INT; DUBOIS WE, ATLANTA U PUBLICATIO, V6; FRAZER R, REPORT 5 C S, P35; FRISSEL HB, IND REPORT, V15, P80; *IND COMM, REP IND COMM, V15, P193; *IND COMM, REP IND COMM, V15, P129; *IND COMM, REP IND COMM, V15; *IND COMM, REP IND COMM, V15, P161; MAYO AD, 1900, REPORT COMMISSIONER, V1, P448; SAUNDERS PH, 1903, SCH REV          FEB; WILSON W, DIVISION UNION, P128; YOUNG TM, AM COTTON IND, P119; 1903, SO ED           0514; 1903, SO ED           0319; ED NEEDS S, P7; 4 REPORT C S, P16; 1897, SCH LAWS, P12; ED CONDITIONS SO APP, P11; 1903, SO WORKMAN       JUL; ED CONDITIONS TENNES, P7; 1901, REPORT SUPERINTENDEN; 1901, REPORT COMMISSIONER, V2, P512	27	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1904	10	3					382	407		10.1086/211313			30	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QR	WOS:000204978100006					2022-01-23	
J	Westermarck, E				Westermarck, Edward			THE POSITION OF WOMEN IN EARLY CIVILIZATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1904	10	3					408	421		10.1086/211314			14	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QR	WOS:000204978100007		Green Submitted			2022-01-23	
J	Adams, R				Adams, Romanzo			THE NATURE OF THE SOCIAL UNITY. AN EXAMINATION OF THE THEORY THAT SOCIETY IS A PSYCHIC UNITY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	KULPE, OUTLINES PSYCHOL; MACKENZIE, INTRO SOCIAL PHILOS, pCH3; VINCENT, SOCIAL MIND ED, P92; AM J SOCIOLOGY, V5, P103; PRINCIPLES SOCIOLOGY, pR5; SOCIAL MIND ED, P92; AM J SOCIOLOGY, V5, P102; CROWD STUDY POPULAR, P26; AM J SOCIOLOGY, V5, P109; AM J SOCIOLOGY, V4, P656; AM J SOCIOLOGY, V5, P227; AM J SOCIOLOGY, V5, P104; AM J SOCIOLOGY, V5, P100; AM J SOCIOLOGY, V4, P657	14	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1904	10	2					208	227		10.1086/211299			20	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QQ	WOS:000204978000005		Bronze, Green Submitted			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. XI. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	RECLUS E, NEW U GEOGRAPHY, V8, P327; VONMARTINS, 1867, BEITRAGE ETHNOGRAPHI, V1; PROPERTY ITS PRIMITI, P300; ANTHROPOLOGIE, V3, P221; CIVE, pCH9	5	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1904	10	2					228	244		10.1086/211300			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QQ	WOS:000204978000006					2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. X. PART III GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	DARWIN, TRAVELS NATURALIST, V1, P232; HUC, TRAVELS TARTARS, V1, P271; PREJAVALSKY, MONGOLIA, V1, P87; 1842, REPORTS KHONDS GANJA; UNIVERSAL HIST TRAVE, V17, P393; POLITICAL EVOLUTION, P29; MALAY ARCHIPELAGO, V1, P303; MALAY ARCHIPELAGO, V2, P68; PRINCIPLES SOCIOLOGY, V1, P27	9	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1904	10	1					64	80		10.1086/211283			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QP	WOS:000204977900004					2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			MOOT POINTS IN SOCIOLOGY. VI THE FACTORS OF SOCIAL CHANGE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1904	10	1					81	93		10.1086/211284			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QP	WOS:000204977900005		Green Submitted, Bronze			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. IX. PART III. GENERAL STRUCTURE OF SOCIETY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1904	9	6					832	839		10.1086/211274			8	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QI	WOS:000204977200007		Bronze			2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			MOOT POINTS IN SOCIOLOGY. VI. THE FACTORS OF SOCIAL CHANGE	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	AM J SOCIOLOGY, V8, P769	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1904	9	6					781	797		10.1086/211271			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QI	WOS:000204977200004		Green Submitted			2022-01-23	
J	Cope, FR				Cope, Francis R., Jr.			A MODEL MUNICIPAL DEPARTMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	CHACE LG, 1903, CHARITIES       0425; LYNDE GS, REPORT BOARD HLTH 18, P359; SHAW, MUNICIPAL GOVT CONTI, P121; CHARTER 1901, pCH19; 1902, HLTH DEP CITY NEW YO, P37; 1898, ENG REV          APR, P2; 1898, ENG REV          APR, P3; 1903, CHARITIES       0321, P291; 1903, CHARITIES       0307, P225	9	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1904	9	5					635	675					41	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QH	WOS:000204977100003					2022-01-23	
J	DeGreef, G				DeGreef, G.			INTRODUCTION TO SOCIOLOGY. VIII. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1904	9	5					694	706					13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QH	WOS:000204977100005					2022-01-23	
J	Cope, FR				Cope, Francis R., Jr.			A MODEL MUNICIPAL DEPARTMENT. HOW THE LOW ADMINISTRATION HAS BEEN CARING FOR THE HEALTH OF NEW YORK CITY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*CIT CLUB, 1902, HLTH DEP CIT NEW YOR, P22; *CIT CLUB NY, HLTH DEP CIT NEW YOR, P23	2	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1904	9	4					459	489		10.1086/211233			31	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QG	WOS:000204977000002		Bronze			2022-01-23	
J	De Greef, G				De Greef, G.			INTRODUCTION TO SOCIOLOGY. VII. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	VIE CORRESPONDENCE, V1, P504	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1904	9	4					549	566		10.1086/211236			18	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QG	WOS:000204977000005					2022-01-23	
J	Ross, EA				Ross, Edward Alsworth			MOOT POINTS IN SOCIOLOGY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BRINTON, RELIG PRIMITIVE PEOP; JAMES, VARIETIES RELIG EXPE; 1903, Q J EC           MAY	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1904	9	4					526	548		10.1086/211235			23	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QG	WOS:000204977000004					2022-01-23	
J	Day, E				Day, Edward			THE TREATMENT OF INFERIORS IN ISRAEL	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1903	9	3					373	385		10.1086/211225			13	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QF	WOS:000204976900003		Green Submitted			2022-01-23	
J	de Greef, G				de Greef, G.			INTRODUCTION TO SOCIOLOGY. VI. PART III. GENERAL STRUCTURE OF SOCIETIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	DARWIN C, LIFE CORRESPONDENCE, V2, P492; METCHNIHOFF E, 1903, NATURE HUMAINE; WEISMANN, PRETENDUES PREUVES B; 1862, ORIGINE EVOLUTION LA	4	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1903	9	3					386	403		10.1086/211226			18	Sociology	Social Science Citation Index (SSCI)	Sociology	V73QF	WOS:000204976900004		Bronze			2022-01-23	
