PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Becker, H				Becker, Howard			MONUMENTS: GERMAN PERSONALITY TYPES FORESHADOWING THE COLLAPSE OF THE WEIMAR REPUBLIC	AMERICAN SOCIOLOGICAL REVIEW			English	Article																		0	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	OCT	1943	8	5					525	530		10.2307/2085721			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TV	WOS:000204039900004					2022-01-23	
J	Lemert, EM				Lemert, Edwin M.			SOCIAL PARTICIPATION AND TOTALITARIAN WAR	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	[Anonymous], 1937, FOLKLORE CAPITALISM; BAIN R, 1935, SOCIOLOGY SOCIAL JAN, P266; HERRING EP, 1936, PUBLIC ADM PUBLIC IN, V34; LIPPMANN W, 1927, PHANTOM PUBLIC, P161; LYND R. S., 1937, MIDDLETOWN TRANSITIO; LYND RS, 1929, MIDDLETOWN	6	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	OCT	1943	8	5					531	536		10.2307/2085722			6	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TV	WOS:000204039900005					2022-01-23	
J	Thorndike, EL; Woodyard, E				Thorndike, E. L.; Woodyard, Ella			THE RELATION BETWEEN THE AESTHETIC STATUS OF A COMMUNITY AND ITS STATUS IN OTHER RESPECTS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	THORNDIKE EL, 144 SMALLER CITIES, P97; 1943, J AESTHETICS, P51; J ED PSYCHOL, V33, P641	3	0	0	0	2	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1943	49	1					59	59		10.1086/219310			1	Sociology	Social Science Citation Index (SSCI)	Sociology	V74DI	WOS:000205011000008					2022-01-23	
J	Tetreau, ED				Tetreau, E. D.			THE IMPACT OF WAR ON SOME COMMUNITIES IN THE SOUTHWEST	AMERICAN SOCIOLOGICAL REVIEW			English	Article																		0	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	JUN	1943	8	3					249	255		10.2307/2085077			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TT	WOS:000204039700001					2022-01-23	
J	Becker, H				Becker, Howard			BEFUDDLED GERMANY A GLIMPSE OF MAX SCHELER	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	Erikson EH, 1942, PSYCHIATR, V5, P475, DOI 10.1080/00332747.1942.11022413	1	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	APR	1943	8	2					207	211		10.2307/2085888			5	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TS	WOS:000204039600012					2022-01-23	
J	Glick, PC				Glick, Paul C.			FAMILY STATUS OF MEN OF MILITARY AGE	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	Folk OH, 1942, J AM STAT ASSOC, V37, P425, DOI 10.2307/2279026; HAUSER PM, 1942, AM J SOCIOL, V47, P309; ROOSEVELT, 1943, COMMUNICATION   0107; *SEL SERV, 1942, SEL SERV PEAC, P211; SHRYOCK HS, J AM STAT ASS, V38; *US BUR CENS, 1942, SER P9, V15; 1943, FED REG         0309, V8; 1942, FED REG         1208, V7	8	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	APR	1943	8	2					157	163		10.2307/2085880			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TS	WOS:000204039600004					2022-01-23	
J	Myers, RC				Myers, Robert C.			SOME NOTES ON THE 1942 MEMBERSHIP OF THE AMERICAN SOCIOLOGICAL SOCIETY	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	1942, ASR, V7, P697	1	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	APR	1943	8	2					203	206		10.2307/2085887			4	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TS	WOS:000204039600011					2022-01-23	
J	Van Vleck, J; Wolf, CU				Van Vleck, Joseph, Jr.; Wolf, C. Umhau			READER-APPEAL OF RELIGIOUS ARTICLES	AMERICAN SOCIOLOGICAL REVIEW			English	Article																		0	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	DEC	1942	7	6					828	832					5	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TQ	WOS:000204039400009					2022-01-23	
J	Johnson, FE				Johnson, F. Ernest			THE IMPACT OF THE WAR ON RELIGION IN AMERICA	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	2	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	NOV	1942	48	3					353	360		10.1086/219182			8	Sociology	Social Science Citation Index (SSCI)	Sociology	V74CS	WOS:000205009400005					2022-01-23	
J	Dorn, HF				Dorn, Harold F.			THE POTENTIAL RATE OF INCREASE OF THE POPULATION OF THE UNITED STATES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1942	48	2					173	187		10.1086/219120			15	Sociology	Social Science Citation Index (SSCI)	Sociology	V74CR	WOS:000205009300001					2022-01-23	
J	Shanas, E				Shanas, Ethel			A CRITIQUE OF DODD'S DIMENSIONS OF SOCIETY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BRIDGMAN PW, 1938, INTELLIGENT INDIVIDU, P88; DODD SC, 1942, DIMENSIONS SOC; THOMSON JJ, 1937, RECOLLECTIONS REFLEC, P392	3	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	SEP	1942	48	2					214	230		10.1086/219123			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V74CR	WOS:000205009300004					2022-01-23	
J	Stevenson, A				Stevenson, Alexander			SOME ASPECTS OF FERTILITY AND POPULATION GROWTH IN VIENNA	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	[Anonymous], STAT HDB REP OST; BERTILLON J, B I INT STAT 2, V11, P163; *BUND STAT, STAT JB STADT WIEN; Glass D. V., 1940, POPULATION POLICIES; GLASS DV, 1940, POPULATION POLICIES, P387; GRANT I, VIENNA 1919 1934; INNES JW, 1938, CLASS FERTILITY TREN; KUCZYNSKI RR, 1938, POLITICAL ARITHMETIC, P60; SANDERS J, 1931, DECLINING BIRTH RATE; *STAT REICHS, 1941, WIRTSCH STAT, V21; VONPHILIPPOVICH E, 1894, ARCH SOZIALE GESETZG, V7, P215; WINKLER W, 1938, DEMOGRAPHIE STAT, V3, P1; WINKLER W, 1938, DEMOGRAPHIE STAT, V5, P66; WINKLER W, 1937, C INT POP PAR; 1922, MANCHESTER GUARDIAN, P353; TABELLENHEFT WIEN, P158	16	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	AUG	1942	7	4					479	488		10.2307/2085041			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TO	WOS:000204039200002					2022-01-23	
J	Burgess, EW				Burgess, Ernest W.			REJOINDER	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	1936, BEITRAG ZUM PROBLEM; 1941, THESIS OHIO STATE U	2	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1942	48	1					84	86					3	Sociology	Social Science Citation Index (SSCI)	Sociology	V74CQ	WOS:000205009200009					2022-01-23	
J	Guttman, L				Guttman, Louis			REJOINDER	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1942	48	1					80	84					5	Sociology	Social Science Citation Index (SSCI)	Sociology	V74CQ	WOS:000205009200008					2022-01-23	
J	Sorokin, PA				Sorokin, Pitirim A.			A CRITICISM OF THE PREDICTION OF PERSONAL ADJUSTMENT	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	Horst P., 1941, PREDICTION PERSONAL	1	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JUL	1942	48	1					76	80		10.1086/219080			5	Sociology	Social Science Citation Index (SSCI)	Sociology	V74CQ	WOS:000205009200007					2022-01-23	
J	Judd, CH				Judd, Charles H.			EDUCATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1942	47	6					876	887		10.1086/219042			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YX	WOS:000204999500007					2022-01-23	
J	Means, GC				Means, Gardiner C.			ECONOMIC INSTITUTIONS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article									Bur Budget, Washington, DC USA								*NAT RES COMM, 1939, STRUCT AM EC, P371	1	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1942	47	6					941	957		10.1086/219048			17	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YX	WOS:000204999500013					2022-01-23	
J	Montgomery, RE				Montgomery, Royal E.			LABOR	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*AM FED LAB, 1941, P 61 CONV WASH, P44; *AM FED LAB, 1934, P 54 CONV WASH, P581; BRISSENDEN PF, 1930, EARNINGS FACTORY WOR, V10; *BROOK I, 1935, NAT REC ADM; DOUGLAS P, 1930, REAL WAGES US; MILLIS HA, 1938, LABORS PROGR PROBLEM, P115; *NAT RES COMM, 1939, STRUCT AM EC 1, P118; U.S. Bureau of Labor Statistics, MONTHLY LABOR REV; *US BUR CENS, 15 CENS POP, V1, P60; *US BUR CENS, STAT ABSTR US 1940, P338; *US BUR LAB STAT, 1935, US BUR LAB STAT B, V651, P45; WOLMAN, EBB FLOW TRADE UNION, P16; WOLMAN, EBB FLOW TRADE UNION, P92; WOLMAN L, 1935, NAT BUR EC RES B, V54; WOLMAN L, 1935, EBB FLOW TRADE UNION, P116; 1942, MONTHLY LABOR REV, V54, P252; 1942, MONTHLY LABOR REV, V54, P83; 1940, MONTHLY LABOR REV, V51, P1556; 1942, MONTHLY LABOR REV, V54, P82	19	0	0	0	1	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1942	47	6					929	940		10.1086/219047			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YX	WOS:000204999500012					2022-01-23	
J	Nimkoff, MF				Nimkoff, Meyer F.			THE FAMILY	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*AM ASS SCH ADM, 1941, ED FAM LIF; CAMPBELL DS, 1939, ED ACTIVITIES WORKS, P109; CARDEN M, 1941, THESIS BOSTON U; *FED HOUS ADM, 1941, 7 FED HOUS ADM; FOLSOM JK, 1941, YOUTH FAMILY ED, P120; FOSTER EM, 1940, B FED SEC AG, V2, pCH1; GLICK PC, 1941, AM SOCIOLOGICAL JUN; GOODYKOONTZ B, 1941, FAMILY LIVING OUR SC; HAWORTH C, 1935, B ASS AM COLL; LENROOT KF, 1940, ANN AM ACAD POLITICA; LEWIS DS, 1935, PARENT ED; LOCKE HJ, 1941, MARRIAGE FAM LIVING, P76; MCCONNELL B, 1941, CHILD            SEP, P79; *METR LIF INS CO, 1940, STAT B MOR MARR 1940; Mowrer Ernest R., 1941, AM SOCIOL REV, V6, P499; *OFF ED, 1941, HOME EC PUBL HIGH SC, P7; OGBURN WF, 1933, RECENT SOCIAL TRENDS, V1; Stouffer SA, 1939, AM J SOCIOL, V44, P551, DOI 10.1086/218068; *US BUR CENS, 1940, MARR DIV STAT US 188, V9, P819; *US BUR CENS, 1941, SERV EST US 1939 PRE, P4; *US BUR CENS, 1941, RET TRAD US 1939 EMP, P6; *US WOM BUR, 1941, ACC WOM BUR REC YEAR; VERNIER CG, 1931, AM FAMILY; 1941, WORLD ALMANAC, P763; 1941, SCH LIFE; 1940, PUBLIC OPINION Q, V4, P349; 1938, PUBLIC OPINION Q, V2, P390	27	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1942	47	6					865	875		10.1086/219041			11	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YX	WOS:000204999500006					2022-01-23	
J	Sellin, T				Sellin, Thorsten			CRIME	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*BUR CENS, 1941, VIT STAT SPEC REP, V12; *BUR FED INV, 1939, 10 YEARS UN CRIM REP, P163; Ekelund E, 1942, J CRIM LAW CRIM, V32, P540, DOI 10.2307/1137466; *FED BUR INV, ANN REP FED BUR INV; GREENWOOD WJ, 1941, J ROY STAT SOC, V104, P146; Johnson Guy B, 1941, ANN AM ACAD POLIT SS, V217, P99; *US BUR CENS, ANN REP PRIS US BUR; 1936, CRIMES VIOLENCE PERS, P385; 1940, UNIFORM CRIME REPORT, V9, P200	9	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1942	47	6					898	906		10.1086/219044			9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YX	WOS:000204999500009					2022-01-23	
J	Wirth, L				Wirth, Louis			URBAN COMMUNITIES	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	*BUR URB RES PRINC, 1941, LOC PLANN ACT US, P7; *FED HOUS ADM, 1939, STRUCT GROWTH RES NE; GREBLER L, 1941, FEDERAL HOME LOA AUG, P373; HAUSER PM, 1940, PUBLIC MANAGEMENT, V22, P355; JAFFE AJ, 1941, J HERED, V32, P442; *NAT RES PLANN BOA, 1942, WAR FULL EMPL; *NAT RES PLANN BOA, SURV LOC PLANN UNPUB; *NAT RES PLANN BOA, DEF WHAT WAR FULL EM; National Resources Planning Board, 1941, DEF WHAT; *US BUR CENS, 1942, STAT LOC GOV Q EMPL, V1, P7; *US BUR CENS, VIT STAT SPEC REP, V10; *US BUR CENS, 1941, 16 CENS POP, P17; *US BUR CENS, 1937, TRENDS DIFF TYP PUBL, P10; *US BUR CENS, 1941, 16 CENS POP P5; *US BUR CENS, 1932, BIRTH STILLB INF MOR, P49; 1941, CENSUS RELEASE P5; 1941, MONTHLY LABOR RE APR, P1008; 1939, URBAN PLANNING LAND; 1938, URBAN GOVT S	19	0	1	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAY	1942	47	6					829	840		10.1086/219038			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YX	WOS:000204999500003					2022-01-23	
J	Nunez, LMY				Mendieta y Nunez, Lucio			THE INTEGRATION OF SOCIAL RESEARCH IN THE AMERICAS	AMERICAN SOCIOLOGICAL REVIEW			English	Article																		0	0	0	0	0	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	APR	1942	7	2					166	175					10	Sociology	Social Science Citation Index (SSCI)	Sociology	V59TM	WOS:000204039000001					2022-01-23	
J	Karpinos, BD				Karpinos, Bernard D.			USE OF NUPTIAL REPRODUCTION RATES IN POPULATION ANALYSIS	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	KUCZYNSKI R, 1936, MEASUREMENT POPULATI; LIM KT, 1939, EUGENICS REV, V31; 1938, T ROYAL SOC EDINBU 3, V59; 1941, CANADIAN J EC POLITI, V7	4	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	MAR	1942	47	5					702	708		10.1086/219001			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YW	WOS:000204999400004					2022-01-23	
J	McCormick, TC; Oberdorfer, DW				McCormick, Thomas C.; Oberdorfer, Douglas W.			MARRIAGE AND DIVORCE RATES IN WISCONSIN, 1920-35	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																	BEVERIDGE WH, UNEMPLOYMENT PROBLEM, P42; COHEN A, 1932, STAT ANAL AM DIVORCE; DAVIES GR, Q J U N DAKOTA, V12, P107; DENIS H, 1911, MEMOIRES ACAD ROYALE, V4; GLASS DV, 1938, POLITICAL ARITHMETIC, P251; GLICK PC, EFFECTS DEPRESSION W; HEXTER MB, 1925, SOCIAL CONSEQUENCES; Hooker RH, 1901, J R STAT SOC, V64, P485; MARCH L, 1905, J SOC STAT PARIS, P306; MARCH L, 1905, J SOC STAT PARIS, P255; MCCORMICK TC, 1938, B SOC SOCIAL RES DEC, P3; OBERDORFER DW, 1941, THESIS U WISCONSIN L; OBERDORFER DW, 1938, THESIS U WISCONSIN L; Ogburn William F., 1922, J AM STAT ASSOC, V18, P324; RUBINOW IM, 3 AM ACAD POL SOC SC; STOUFFER SA, AM J SOCIOLOGY, V44, P551; STOUFFER SA, ANN AM ACAD POLITICA, V188, P56; TEESGULDEN, AM SOCIOLOGICAL REV, V4, P217; Thomas, 1925, SOCIAL ASPECTS BUSIN; WILLCOX WF, POLITICAL SCI Q, V8, P69; YULE, INTRO THEORY STAT, pCH14; Yule GU, 1906, J R STAT SOC, V69, P88, DOI 10.2307/2339550	22	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1942	47	4					563	574		10.1086/218963			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YV	WOS:000204999300003					2022-01-23	
J	Narding, TS				Narding, T. Swann			THE SAD ESTATE OF SCIENTIFIC PUBLICATION	AMERICAN JOURNAL OF SOCIOLOGY			English	Article																		0	0	0	0	0	UNIV CHICAGO PRESS	CHICAGO	1427 E 60TH ST, CHICAGO, IL 60637-2954 USA	0002-9602			AM J SOCIOL	Am. J. Sociol.	JAN	1942	47	4					593	601					9	Sociology	Social Science Citation Index (SSCI)	Sociology	V73YV	WOS:000204999300005					2022-01-23	
J	McCormick, TC; Brooks, MS				McCormick, Thomas C.; Brooks, Melvin S.			OCCUPATIONAL BIRTH AND MARRIAGE RATES, WISCONSIN, 1920-1936	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	BROOKS MS, 1941, THESIS U WISCONSIN; GLASS DV, 1938, POLITICAL ARITHMETIC, pCH6; HEXTER MB, 1925, SOCIAL CONSEQUENCES; INNES JW, 1938, CLASS FERTILITY TREN; KISER CV, 1937, Q B MILBANK MEMO JUL; KISER CV, 1933, HUM BIOL, V5, P256; KISER CV, 1939, Q B MILBANK MEMORIAL, V17, P150; KISER CV, 1938, Q B MILBANK MEMO JAN, P46; LIM KT, 1939, BRIT SOCIOL REV, V31, P309; MCCORMICK TC, AM J SOCIOL IN PRESS; McCormick TC, 1938, AM J SOCIOL, V44, P401, DOI 10.1086/218029; METHORST HW, 1935, POPULATION, V1, P34; Notestein FW, 1931, AM J SOCIOL, V37, P22, DOI 10.1086/215617; NOTESTEIN FW, 1932, Q B MILBANK MEMO APR; OBERDORFER DW, 1941, THESIS U WISCONSIN; SZULC S, 1934, POPULATION, V1, P30; Thomas, 1925, SOCIAL ASPECTS BUSIN; *WI CROP REP SERV, 1938, STAT B WISC CROP REP, V188; 1937, CHANGES COST LIVING; [No title captured]	20	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	DEC	1941	6	6					806	817		10.2307/2085761			12	Sociology	Social Science Citation Index (SSCI)	Sociology	V59SM	WOS:000204036400004					2022-01-23	
J	Mukerjee, R				Mukerjee, Radhakamal			POPULATION THEORY AND POLITICS	AMERICAN SOCIOLOGICAL REVIEW			English	Article																		0	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	DEC	1941	6	6					784	793		10.2307/2085759			10	Sociology	Social Science Citation Index (SSCI)	Sociology	V59SM	WOS:000204036400002					2022-01-23	
J	Sibley, E				Sibley, Elbridge			CONCEPTUAL INTEGRATION AND GOVERNMENT STATISTICS	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	WOOFTER TJ, 1941, HARPERS MAGAZINE MAY, P625	1	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	DEC	1941	6	6					860	863		10.2307/2085766			4	Sociology	Social Science Citation Index (SSCI)	Sociology	V59SM	WOS:000204036400009					2022-01-23	
J	Bernard, LL				Bernard, L. L.			Space-Time and Social Relations	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	LINS M, 1940, ESPACOTEMPO RELACOES	1	0	0	0	0	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	OCT	1941	6	5					748	749					2	Sociology	Social Science Citation Index (SSCI)	Sociology	V59SK	WOS:000204036200025					2022-01-23	
J	Bernard, LL				Bernard, L. L.			Sharecroppers All	AMERICAN SOCIOLOGICAL REVIEW			English	Article																		0	0	0	0	0	SAGE PUBLICATIONS INC	THOUSAND OAKS	2455 TELLER RD, THOUSAND OAKS, CA 91320 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	OCT	1941	6	5					748	749					2	Sociology	Social Science Citation Index (SSCI)	Sociology	V59SK	WOS:000204036200026					2022-01-23	
J	Roucek, JS				Roucek, J. S.			METHODS OF MEETING DOMINATION: THE CZECHOSLOVAKS	AMERICAN SOCIOLOGICAL REVIEW			English	Article									Hofstra Coll, Hempstead, NY USA								MERRIAM CE, 1934, POLITICAL POWER, P190; 1940, NY TIMES        0724; 1940, NEWS FLASHES CZECHOS; 1940, NEWS CZECHOSLOV 0916; 1940, CENTRAL EUROPEAN OBS, V17, P114	5	0	0	0	0	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	OCT	1941	6	5					670	673		10.2307/2085505			4	Sociology	Social Science Citation Index (SSCI)	Sociology	V59SK	WOS:000204036200006					2022-01-23	
J	Reckless, WC				Reckless, Walter C.			THE IMPLICATIONS OF PREDICTION IN SOCIOLOGY	AMERICAN SOCIOLOGICAL REVIEW			English	Article																	ALIHAN MA, 1938, SOCIAL ECOLOGY; *ASS LIF INS MED D, 1912, MEDICOACTUARIAL MORT, V1, P11; BAYLOR EMH, 1939, REHABILITATION CHILD, pCH2; Burgess E. W., 1939, PREDICTING SUCCESS F; Burgess EW, 1936, AM SOCIOL REV, V1, P737, DOI 10.2307/2084133; BURGESS EW, 1928, WORKINGS INDETERMINA, P221; CHADDOCK RE, 1934, J AM STAT ASS, V29; COTTRELL LS, 1933, PUBLICATIONS AM SOCI, V27, P107; CRESSEY PG, 1932, TAXI DANCE HALL, pCH5; ELDERTON WP, 1914, CONSTRUCTION MORTALI, P12; FARIS R, 1939, MENT DISORD URBAN, P160; FULLER RC, 1939, OUTLINE PRINCIPLES S, P3; FULLER RC, 1937, SOC FORCES, P496; Fuller RC, 1938, AM J SOCIOL, V44, P415, DOI 10.1086/218031; Glueck S, 1937, LATER CRIMINAL CAREE; GLUECK S, 1930, 500 CRIMINAL CAREERS; Glueck S., 1940, JUVENILE DELINQUENTS; Glueck S, 1934, 1000 JUVENILE DELINQ; Glueck S., 1934, 500 DELINQUENT WOMEN; LAUNE F, 1936, PREDICTING CRIMINALI, V8, P52; LAUNE FF, 1936, PREDICTING CRIMINALI; Mowrer Harriet R., 1935, PERSONALITY ADJUSTME; Peters CC, 1933, AM J SOCIOL, V39, P231, DOI 10.1086/216374; Reckless WC, 1937, J EDUC SOCIOL, V10, P493, DOI 10.2307/2262416; RECKLESS WC, 1941, CRIMINAL BEHAV, P140; RECKLESS WC, 1926, J APP SOCIOL, V11, P134; ROBISON SM, 1936, DELINQUENCY MEASURED; Ross FA, 1933, AM J SOCIOL, V38, P507, DOI 10.1086/216174; SELLIN T, 1931, J CRIM LAW CRIM, V22, P339; SELLIN T, 1937, RES MEMORANDUM CRIME, pCH4; SHAW C, 1930, JACK ROLLER; Shaw CliffordR., 1938, BROTHERS CRIME; SHAW CR, 1931, NATURAL HIST DELINQU; Sutherland E. H., 1937, PROFESSIONAL THIEF; SUTHERLAND EH, 1932, PUBL AM SOCIOL SOC, V26, P55; SUTHERLAND EH, 1934, J CRIM LAW CRIM, V25, P11; TAFT DR, 1933, AM J SOCIOL, V38, P704; Tibbitts C, 1931, J CRIM LAW CRIM, V22, P11, DOI 10.2307/1134898; VERVAECK L, 1934, MONATSSCHRIFT KRIMIN, V25, P444; VOLD GB, 1932, PREDICTION METHODS P; White RC, 1932, SOC FORCES, V10, P498, DOI 10.2307/2569897; YULE GU, 1937, INTRO THEORY STAT, P34	42	0	0	0	2	AMER SOCIOLOGICAL ASSOC	WASHINGTON	1307 NEW YORK AVE NW #700, WASHINGTON, DC 20005-4712 USA	0003-1224			AM SOCIOL REV	Am. Sociol. Rev.	AUG	1941	6	4					471	477		10.2307/2085930			7	Sociology	Social Science Citation Index (SSCI)	Sociology	V59SI	WOS:000204036000002					2022-01-23	
