216,technique,0.019,class,0.025,able,0.027,important,0.02,,,chosen,0.017,face,0.024,level,0.027,engineering,0.021
217,,,classification,0.025,aligned,0.027,improvement,0.02,,,claim,0.017,filter,0.024,localization,0.027,enhanced,0.021
218,,,demonstrate,0.025,aligning,0.027,one,0.02,,,cmu,0.017,focus,0.024,need,0.027,establishment,0.021
219,,,task,0.025,area,0.027,presented,0.02,,,compressed,0.017,gradient,0.024,parameter,0.027,exercise,0.021
220,,,achieves,0.023,challenging,0.027,recent,0.02,,,concluded,0.017,key,0.024,recent,0.027,extraneous,0.021
221,,,address,0.023,connection,0.027,respect,0.02,,,conventional,0.017,learn,0.024,research,0.027,extremal,0.021
222,,,computation,0.023,deep,0.027,resulting,0.02,,,corresponds,0.017,location,0.024,shown,0.027,extremum,0.021
223,,,dynamic,0.023,demonstrated,0.027,solving,0.02,,,corroborate,0.017,modeling,0.024,analysis,0.026,feedback,0.021
224,,,finally,0.023,descriptor,0.027,study,0.02,,,corruption,0.017,occlusion,0.024,efficient,0.026,force,0.021
225,,,good,0.023,determining,0.027,used,0.02,,,crucial,0.017,presence,0.024,allows,0.024,giving,0.021
226,,,however,0.023,difference,0.027,certain,0.018,,,decides,0.017,procedure,0.024,color,0.024,gorelick,0.021
227,,,implementation,0.023,environment,0.027,color,0.018,,,describing,0.017,process,0.024,component,0.024,gupta,0.021
228,,,improvement,0.023,excellent,0.027,error,0.018,,,desired,0.017,spatial,0.024,computational,0.024,hadid,0.021
229,,,long,0.023,explore,0.027,existing,0.018,,,determines,0.017,standard,0.024,fast,0.024,handful,0.021
230,,,map,0.023,freeman,0.027,fast,0.018,,,develop,0.017,subspace,0.024,first,0.024,handwritten,0.021
231,,,observation,0.023,hence,0.027,find,0.018,,,deviate,0.017,thousand,0.024,novel,0.024,heritage,0.021
232,,,operator,0.023,improve,0.027,focus,0.018,,,directly,0.017,thus,0.024,point,0.024,hessian,0.021
233,,,pose,0.023,improved,0.027,order,0.018,,,discount,0.017,trained,0.024,single,0.024,imaging,0.021
234,,,relative,0.023,increase,0.027,presence,0.018,,,discussion,0.017,within,0.024,small,0.024,indicating,0.021
235,,,respect,0.023,labeled,0.027,standard,0.018,,,disguise,0.017,database,0.021,texture,0.024,irani,0.021
236,,,resulting,0.023,liu,0.027,structure,0.018,,,dna,0.017,determine,0.021,thus,0.024,irregularity,0.021
237,,,study,0.023,match,0.027,texture,0.018,,,document,0.017,develop,0.021,trained,0.024,klanderman,0.021
238,,,varying,0.023,noise,0.027,via,0.018,,,downsampled,0.017,example,0.021,within,0.024,likelihood,0.021
239,,,without,0.023,online,0.027,within,0.018,,,eigenfunctions,0.017,experiment,0.021,associated,0.023,limb,0.021
240,,,world,0.023,people,0.027,actually,0.016,,,eigenspaces,0.017,including,0.021,attention,0.023,lookup,0.021
241,,,also,0.022,performs,0.027,adopts,0.016,,,elhamifar,0.017,instance,0.021,better,0.023,maenpaa,0.021
242,,,allows,0.02,robustly,0.027,adventurer,0.016,,,eliminated,0.017,local,0.021,cnns,0.023,matter,0.021
243,,,combine,0.02,schmid,0.027,agarwala,0.016,,,embedding,0.017,measure,0.021,combined,0.023,might,0.021
244,,,developed,0.02,stable,0.027,anisotropic,0.016,,,essential,0.017,multiple,0.021,competition,0.023,mohr,0.021
245,,,dimensional,0.02,studied,0.027,annealing,0.016,,,examines,0.017,perform,0.021,content,0.023,monotonic,0.021
246,,,known,0.02,vgg,0.027,assigning,0.016,,,except,0.017,pixel,0.021,core,0.023,moon,0.021
247,,,learn,0.02,web,0.027,attractive,0.016,,,experimental,0.017,sample,0.021,current,0.023,mostly,0.021
248,,,mean,0.02,yield,0.027,augmenting,0.016,,,explaining,0.017,scene,0.021,describes,0.023,neighborhood,0.021
249,,,novel,0.02,accurate,0.024,balanced,0.016,,,exploiting,0.017,segmentation,0.021,designed,0.023,next,0.021
250,,,particular,0.02,build,0.024,balloon,0.016,,,extreme,0.017,significant,0.021,despite,0.023,normalization,0.021
251,,,showing,0.02,comparable,0.024,band,0.016,,,faugeras,0.017,specific,0.021,direction,0.023,notoriously,0.021
252,,,spatial,0.02,detector,0.024,base,0.016,,,fisher,0.017,useful,0.021,effectively,0.023,observe,0.021
253,,,test,0.02,dynamic,0.024,bookstein,0.016,,,fisherfaces,0.017,video,0.021,experimentally,0.023,occur,0.021
254,,,trained,0.02,frame,0.024,bottom,0.016,,,fit,0.017,analysis,0.019,foundation,0.023,offering,0.021
255,,,via,0.02,improvement,0.024,candidate,0.016,,,formation,0.017,demonstrate,0.019,full,0.023,ojala,0.021
256,,,abstract,0.018,input,0.024,characterizes,0.016,,,ganesh,0.017,detection,0.019,generic,0.023,operate,0.021
257,,,accommodation,0.018,insight,0.024,clean,0.016,,,georghiades,0.017,function,0.019,girshick,0.023,operation,0.021
258,,,additionally,0.018,level,0.024,considering,0.016,,,harmonic,0.017,human,0.019,gool,0.023,orthogonal,0.021
259,,,adequate,0.018,long,0.024,consistency,0.016,,,harnessed,0.017,performance,0.019,ilsvrc,0.023,phillips,0.021
260,,,adiv,0.018,need,0.024,constituent,0.016,,,harvard,0.017,present,0.019,main,0.023,platform,0.021
261,,,alarm,0.018,output,0.024,contaminated,0.016,,,hespanha,0.017,problem,0.019,manner,0.023,poisson,0.021
262,,,alternate,0.018,part,0.024,contributes,0.016,,,hyper,0.017,result,0.019,max,0.023,posteriori,0.021
263,,,anandan,0.018,precision,0.024,converge,0.016,,,hypothesized,0.017,term,0.019,measuring,0.023,preceded,0.021
264,,,appear,0.018,previous,0.024,convergent,0.016,,,implies,0.017,two,0.019,per,0.023,presentation,0.021
265,,,arise,0.018,range,0.024,correction,0.016,,,incorporating,0.017,also,0.017,perceptual,0.023,previously,0.021
266,,,augment,0.018,relative,0.024,corrupted,0.016,,,indeed,0.017,approach,0.017,progress,0.023,primary,0.021
267,,,avoid,0.018,represented,0.024,decrease,0.016,,,infer,0.017,computer,0.017,quantitative,0.023,protruding,0.021
268,,,barron,0.018,research,0.024,denoising,0.016,,,infinitely,0.017,robust,0.017,recall,0.023,puzicha,0.021
269,,,batista,0.018,resolution,0.024,dependent,0.016,,,insensitive,0.017,technique,0.017,sampling,0.023,rauss,0.021
270,,,beauchemin,0.018,run,0.024,determined,0.016,,,involves,0.017,different,0.016,see,0.023,realized,0.021
271,,,bregler,0.018,successfully,0.024,dictionary,0.016,,,jacob,0.017,image,0.016,still,0.023,recency,0.021
272,,,capability,0.018,accuracy,0.022,disparity,0.016,,,laplace,0.017,show,0.016,stronger,0.023,regard,0.021
273,,,carry,0.018,among,0.022,distinct,0.016,,,local,0.017,,,supervised,0.023,reliable,0.021
274,,,caseiro,0.018,arbitrary,0.022,drive,0.016,,,locality,0.017,,,technique,0.023,remaining,0.021
275,,,chi,0.018,architecture,0.022,eigenvalue,0.016,,,localizing,0.017,,,used,0.023,resemblance,0.021
276,,,circulant,0.018,art,0.022,elegantly,0.016,,,lozanoperez,0.017,,,whether,0.023,retrieving,0.021
277,,,cited,0.018,best,0.022,emerged,0.016,,,manually,0.017,,,wordnet,0.023,reviewed,0.021
278,,,classify,0.018,category,0.022,employing,0.016,,,mapped,0.017,,,zisserman,0.023,rizvi,0.021
279,,,concentrate,0.018,certain,0.022,encouraging,0.016,,,material,0.017,,,high,0.022,rucklidge,0.021
280,,,condition,0.018,combine,0.022,entropy,0.016,,,maximize,0.017,,,linear,0.022,santini,0.021
281,,,conditioned,0.018,complex,0.022,everywhere,0.016,,,microarray,0.017,,,perform,0.022,scenario,0.021
282,,,congruence,0.018,developed,0.022,evolving,0.016,,,multiple,0.017,,,pixel,0.022,scratch,0.021
283,,,considerably,0.018,dimensional,0.022,exciting,0.016,,,murase,0.017,,,several,0.022,semantics,0.021
284,,,consistently,0.018,face,0.022,exist,0.016,,,must,0.017,,,space,0.022,semilocal,0.021
285,,,constrain,0.018,fast,0.022,extensively,0.016,,,nayar,0.017,,,specific,0.022,sensory,0.021
286,,,constrained,0.018,field,0.022,extracting,0.016,,,niyogi,0.017,,,system,0.022,september,0.021
287,,,context,0.018,focus,0.022,finite,0.016,,,noncollinear,0.017,,,different,0.021,sequestered,0.021
288,,,continue,0.018,fundamental,0.022,focusing,0.016,,,normal,0.017,,,automatically,0.02,shechtman,0.021
289,,,converges,0.018,give,0.022,follow,0.016,,,nuisance,0.017,,,closed,0.02,shot,0.021
290,,,cootes,0.018,idea,0.022,following,0.016,,,obtains,0.017,,,combining,0.02,sign,0.021
291,,,cope,0.018,key,0.022,ford,0.016,,,outlying,0.017,,,connected,0.02,slate,0.021
292,,,corrects,0.018,known,0.022,fourth,0.016,,,parametrized,0.017,,,corresponding,0.02,snapshot,0.021
293,,,counterpart,0.018,learned,0.022,framework,0.016,,,partly,0.017,,,effective,0.02,start,0.021
294,,,deciding,0.018,mean,0.022,fulkerson,0.016,,,perform,0.017,,,evaluated,0.02,structural,0.021
295,,,decomposes,0.018,occlusion,0.022,gibbs,0.016,,,pie,0.017,,,extend,0.02,subsequent,0.021
296,,,demonstrating,0.018,pair,0.022,gold,0.016,,,pixel,0.017,,,extensive,0.02,superimposed,0.021
297,,,diagonalize,0.018,particular,0.022,goldberg,0.016,,,positioning,0.017,,,five,0.02,table,0.021
298,,,differ,0.018,powerful,0.022,grouping,0.016,,,predict,0.017,,,improve,0.02,technology,0.021
299,,,difficulty,0.018,presence,0.022,growing,0.016,,,predicted,0.017,,,machine,0.02,theoretically,0.021
300,,,disappearance,0.018,showing,0.022,half,0.016,,,preserve,0.017,,,malik,0.02,thereof,0.021
301,,,discriminatively,0.018,single,0.022,hamilton,0.016,,,profile,0.017,,,outperform,0.02,tolerant,0.021
302,,,distinguishing,0.018,state,0.022,hummel,0.016,,,projecting,0.017,,,performed,0.02,torso,0.021
303,,,distortion,0.018,trained,0.022,hypersurface,0.016,,,properly,0.017,,,positive,0.02,trademark,0.021
304,,,dramatically,0.018,via,0.022,icm,0.016,,,ranging,0.017,,,practical,0.02,translate,0.021
305,,,dual,0.018,view,0.022,imply,0.016,,,rarely,0.017,,,probability,0.02,unclear,0.021
306,,,dynamical,0.018,combination,0.019,impression,0.016,,,reconstructed,0.017,,,rate,0.02,undergoing,0.021
307,,,earth,0.018,context,0.019,including,0.016,,,reflection,0.017,,,review,0.02,variance,0.021
308,,,edward,0.018,develop,0.019,incorporates,0.016,,,reflective,0.017,,,running,0.02,versa,0.021
309,,,elevation,0.018,experiment,0.019,inspired,0.016,,,related,0.017,,,simultaneously,0.02,vice,0.021
310,,,encourage,0.018,experimental,0.019,interactive,0.016,,,render,0.017,,,top,0.02,visibility,0.021
311,,,entity,0.018,number,0.019,intractable,0.016,,,retinally,0.017,,,track,0.02,voting,0.021
312,,,equivalence,0.018,perform,0.019,inverse,0.016,,,right,0.017,,,vgg,0.02,working,0.021
313,,,equivalent,0.018,second,0.019,involving,0.016,,,rowley,0.017,,,human,0.019,worring,0.021
314,,,exceeds,0.018,significant,0.019,isomorphism,0.016,,,sample,0.017,,,many,0.019,analysis,0.02
315,,,experience,0.018,specific,0.019,iterated,0.016,,,sastry,0.017,,,problem,0.019,application,0.02
316,,,experiment,0.018,three,0.019,jacobi,0.016,,,scan,0.017,,,propose,0.019,demonstrate,0.02
317,,,experimental,0.018,analysis,0.017,jump,0.016,,,searching,0.017,,,proposed,0.019,low,0.02
318,,,far,0.018,available,0.017,last,0.016,,,second,0.017,,,provide,0.019,prior,0.02
319,,,fastest,0.018,demonstrate,0.017,liquid,0.016,,,sensitivity,0.017,,,achieve,0.018,provide,0.02
320,,,felzenszwalb,0.018,human,0.017,loopy,0.016,,,separated,0.017,,,address,0.018,term,0.02
321,,,fill,0.018,learning,0.017,lowest,0.016,,,serf,0.017,,,based,0.018,vision,0.02
322,,,filled,0.018,low,0.017,mainly,0.016,,,several,0.017,,,computed,0.018,addressed,0.018
323,,,fixing,0.018,performance,0.017,malladi,0.016,,,shadow,0.017,,,density,0.018,aligns,0.018
324,,,fleet,0.018,prior,0.017,matched,0.016,,,sigma,0.017,,,efficiently,0.018,allowed,0.018
325,,,foreground,0.018,proposed,0.017,mathematical,0.016,,,simulates,0.017,,,general,0.018,assignment,0.018
326,,,formalism,0.018,provide,0.017,maxflow,0.016,,,specular,0.017,,,identify,0.018,awm,0.018
327,,,formulation,0.018,using,0.017,medical,0.016,,,spherical,0.017,,,operator,0.018,basri,0.018
328,,,forstner,0.018,change,0.016,membership,0.016,,,succeeds,0.017,,,output,0.018,close,0.018
329,,,fortunately,0.018,technique,0.016,middlebury,0.016,,,sufficiently,0.017,,,part,0.018,compression,0.018
330,,,fourier,0.018,,,minimizes,0.016,,,surpasses,0.017,,,precision,0.018,computer,0.018
331,,,fxp,0.018,,,modification,0.016,,,taken,0.017,,,similar,0.018,correlation,0.018
332,,,hager,0.018,,,moved,0.016,,,taking,0.017,,,step,0.018,criterion,0.018
333,,,handling,0.018,,,mrf,0.016,,,text,0.017,,,without,0.018,critical,0.018
334,,,hebert,0.018,,,named,0.016,,,textured,0.017,,,data,0.016,cross,0.018
335,,,henriques,0.018,,,narrow,0.016,,,threshold,0.017,,,error,0.016,date,0.018
336,,,hertzmann,0.018,,,nonconvexity,0.016,,,tower,0.017,,,focus,0.016,derive,0.018
337,,,hmdb,0.018,,,nonintersecting,0.016,,,truly,0.017,,,order,0.016,description,0.018
338,,,hollywood,0.018,,,numerical,0.016,,,turn,0.017,,,outperforms,0.016,detected,0.018
339,,,ideal,0.018,,,offs,0.016,,,unconventional,0.017,,,pair,0.016,detecting,0.018
340,,,imposed,0.018,,,ordinary,0.016,,,uniformly,0.017,,,powerful,0.016,differential,0.018
341,,,indicate,0.018,,,osher,0.016,,,unique,0.017,,,process,0.016,dissimilarity,0.018
342,,,inferring,0.018,,,outside,0.016,,,unwanted,0.017,,,standard,0.016,enabling,0.018
343,,,inspection,0.018,,,overcomes,0.016,,,upright,0.017,,,variety,0.016,establish,0.018
344,,,insufficient,0.018,,,path,0.016,,,verification,0.017,,,view,0.016,evaluate,0.018
345,,,interesting,0.018,,,performing,0.016,,,verified,0.017,,,achanta,0.014,exploit,0.018
346,,,interestingly,0.018,,,polynomial,0.016,,,vetter,0.017,,,act,0.014,extends,0.018
347,,,intermediate,0.018,,,potts,0.016,,,vidal,0.017,,,adapts,0.014,extent,0.018
348,,,intra,0.018,,,precise,0.016,,,wright,0.017,,,adding,0.014,extract,0.018
349,,,iteration,0.018,,,principled,0.016,,,available,0.016,,,adequately,0.014,fergus,0.018
350,,,iteratively,0.018,,,promising,0.016,,,classification,0.016,,,adhere,0.014,finding,0.018
351,,,ixmas,0.018,,,propagating,0.016,,,demonstrate,0.016,,,adheres,0.014,flexible,0.018
352,,,kalal,0.018,,,protrusion,0.016,,,function,0.016,,,adopted,0.014,furthermore,0.018
353,,,klaser,0.018,,,provably,0.016,,,human,0.016,,,aiming,0.014,generalize,0.018
354,,,kth,0.018,,,push,0.016,,,term,0.016,,,albanie,0.014,geometry,0.018
355,,,laboratory,0.018,,,rangarajan,0.016,,,accurately,0.014,,,alexe,0.014,global,0.018
356,,,lack,0.018,,,realizing,0.016,,,add,0.014,,,amorphous,0.014,globally,0.018
357,,,laplacian,0.018,,,recovers,0.016,,,addressed,0.014,,,annual,0.014,huttenlocher,0.018
358,,,laptev,0.018,,,recovery,0.016,,,almost,0.014,,,appearing,0.014,indexing,0.018
359,,,lazebnik,0.018,,,regularization,0.016,,,ambiguity,0.014,,,appraisal,0.014,induced,0.018
360,,,least,0.018,,,reinitializations,0.016,,,analytic,0.014,,,arbelaez,0.014,influence,0.018
361,,,library,0.018,,,relabel,0.016,,,better,0.014,,,asked,0.014,informative,0.018
362,,,live,0.018,,,remove,0.016,,,characteristic,0.014,,,assessment,0.014,invariance,0.018
363,,,localizes,0.018,,,request,0.016,,,classifying,0.014,,,attracting,0.014,jain,0.018
364,,,major,0.018,,,respective,0.016,,,closest,0.014,,,audience,0.014,large,0.018
365,,,margin,0.018,,,retains,0.016,,,cluttered,0.014,,,automatic,0.014,light,0.018
366,,,marszalek,0.018,,,revealed,0.016,,,collect,0.014,,,badrinarayanan,0.014,limited,0.018
367,,,mcallester,0.018,,,rother,0.016,,,collection,0.014,,,bag,0.014,literature,0.018
368,,,mckay,0.018,,,runtime,0.016,,,compact,0.014,,,baseline,0.014,magnitude,0.018
369,,,mesh,0.018,,,satisfying,0.016,,,conducted,0.014,,,basic,0.014,measured,0.018
370,,,mining,0.018,,,scharstein,0.016,,,considered,0.014,,,bell,0.014,methodology,0.018
371,,,minute,0.018,,,scope,0.016,,,construction,0.014,,,benefit,0.014,naturally,0.018
372,,,missed,0.018,,,sense,0.016,,,contains,0.014,,,berg,0.014,neighbor,0.018
373,,,monotonically,0.018,,,sequence,0.016,,,convolution,0.014,,,bootstrapping,0.014,original,0.018
374,,,mover,0.018,,,sequential,0.016,,,depicting,0.014,,,bottleneck,0.014,pca,0.018
375,,,multiscale,0.018,,,seven,0.016,,,detects,0.014,,,breakthrough,0.014,perona,0.018
376,,,navigation,0.018,,,shi,0.016,,,difficult,0.014,,,bring,0.014,perspective,0.018
377,,,nine,0.018,,,simplest,0.016,,,distant,0.014,,,broad,0.014,plate,0.018
378,,,notion,0.018,,,simulated,0.016,,,divided,0.014,,,caffe,0.014,posterior,0.018
379,,,objectimages,0.018,,,situation,0.016,,,due,0.014,,,canonicalize,0.014,processing,0.018
380,,,observer,0.018,,,smoothly,0.016,,,effect,0.014,,,capturing,0.014,producing,0.018
381,,,olympic,0.018,,,solved,0.016,,,effectively,0.014,,,categorical,0.014,proven,0.018
382,,,open,0.018,,,solves,0.016,,,efficacy,0.014,,,cipolla,0.014,quantization,0.018
383,,,optimizing,0.018,,,special,0.016,,,eliminates,0.014,,,cityscape,0.014,quite,0.018
384,,,orthographic,0.018,,,speedup,0.016,,,empirical,0.014,,,clear,0.014,ranking,0.018
385,,,plane,0.018,,,stated,0.016,,,estimated,0.014,,,cognition,0.014,recall,0.018
386,,,posed,0.018,,,stitching,0.016,,,exists,0.014,,,collecting,0.014,regularized,0.018
387,,,preprocessing,0.018,,,stop,0.016,,,exploit,0.014,,,combination,0.014,representational,0.018
388,,,produced,0.018,,,stopping,0.016,,,expressed,0.014,,,come,0.014,require,0.018
389,,,promise,0.018,,,subgraph,0.016,,,feret,0.014,,,commonly,0.014,requirement,0.018
390,,,ramanan,0.018,,,switch,0.016,,,formulated,0.014,,,complementarity,0.014,robust,0.018
391,,,rapid,0.018,,,szeliski,0.016,,,graph,0.014,,,conceptually,0.014,saliency,0.018
392,,,recording,0.018,,,tappen,0.016,,,graphic,0.014,,,concludes,0.014,seen,0.018
393,,,reducing,0.018,,,tarjan,0.016,,,grimson,0.014,,,conference,0.014,series,0.018
394,,,redundancy,0.018,,,three,0.016,,,head,0.014,,,confuse,0.014,simplicity,0.018
395,,,reflect,0.018,,,topology,0.016,,,heuristic,0.014,,,connecting,0.014,six,0.018
396,,,reformulation,0.018,,,tremendous,0.016,,,huttenlocher,0.014,,,constitutes,0.014,smeulders,0.018
397,,,register,0.018,,,understood,0.016,,,identification,0.014,,,contribution,0.014,spin,0.018
398,,,registered,0.018,,,unifying,0.016,,,identity,0.014,,,convolved,0.014,spline,0.018
399,,,registering,0.018,,,upon,0.016,,,implemented,0.014,,,could,0.014,static,0.018
400,,,regularly,0.018,,,upwind,0.016,,,interpretation,0.014,,,coupling,0.014,sum,0.018
401,,,relatively,0.018,,,vemuri,0.016,,,intersection,0.014,,,cow,0.014,support,0.018
402,,,reliability,0.018,,,vicinity,0.016,,,intrinsic,0.014,,,creation,0.014,termed,0.018
403,,,relies,0.018,,,viewed,0.016,,,kanade,0.014,,,crf,0.014,tested,0.018
404,,,report,0.018,,,wainwright,0.016,,,longer,0.014,,,crfs,0.014,testing,0.018
405,,,respectively,0.018,,,warp,0.016,,,manner,0.014,,,crowdsourced,0.014,thin,0.018
406,,,rest,0.018,,,witkin,0.016,,,mapping,0.014,,,dcnn,0.014,together,0.018
407,,,restricting,0.018,,,zucker,0.016,,,methodology,0.014,,,deconvnet,0.014,translation,0.018
408,,,restriction,0.018,,,application,0.015,,,missing,0.014,,,delineate,0.014,true,0.018
409,,,riddled,0.018,,,class,0.015,,,motivates,0.014,,,deng,0.014,updating,0.018
410,,,scaled,0.018,,,demonstrate,0.015,,,negative,0.014,,,densest,0.014,used,0.018
411,,,semiconvex,0.018,,,performance,0.015,,,occluded,0.014,,,depend,0.014,utilizes,0.018
412,,,sensitive,0.018,,,ability,0.013,,,offer,0.014,,,deployed,0.014,version,0.018
413,,,sequence,0.018,,,active,0.013,,,one,0.014,,,descent,0.014,volume,0.018
414,,,signature,0.018,,,aid,0.013,,,overlap,0.014,,,deselaers,0.014,volumetric,0.018
415,,,simplifies,0.018,,,ambiguity,0.013,,,overlapping,0.014,,,detectron,0.014,achieved,0.015
416,,,simply,0.018,,,associated,0.013,,,picture,0.014,,,discover,0.014,alignment,0.015
417,,,singular,0.018,,,assumption,0.013,,,progress,0.014,,,disi,0.014,applicable,0.015
418,,,stage,0.018,,,attribute,0.013,,,query,0.014,,,distinguish,0.014,area,0.015
419,,,storage,0.018,,,besl,0.013,,,recovering,0.014,,,diversify,0.014,aspect,0.015
420,,,struck,0.018,,,call,0.013,,,reduced,0.014,,,dollar,0.014,capture,0.015
421,,,successive,0.018,,,change,0.013,,,relaxation,0.014,,,downsampling,0.014,challenge,0.015
422,,,surprisingly,0.018,,,comparative,0.013,,,requirement,0.014,,,drawback,0.014,characterization,0.015
423,,,talking,0.018,,,competition,0.013,,,sampled,0.014,,,ease,0.014,classifier,0.015
424,,,tasked,0.018,,,compute,0.013,,,see,0.014,,,effort,0.014,connection,0.015
425,,,taylor,0.018,,,conditional,0.013,,,self,0.014,,,empirically,0.014,consider,0.015
426,,,tomasi,0.018,,,constant,0.013,,,severe,0.014,,,enable,0.014,constraint,0.015
427,,,torresani,0.018,,,cross,0.013,,,sharp,0.014,,,encoding,0.014,contrast,0.015
428,,,tracked,0.018,,,decade,0.013,,,signal,0.014,,,eng,0.014,degree,0.015
429,,,trial,0.018,,,dissimilarity,0.013,,,smooth,0.014,,,engine,0.014,derived,0.015
430,,,typically,0.018,,,efficacy,0.013,,,source,0.014,,,enhance,0.014,development,0.015
431,,,uiuc,0.018,,,experimentally,0.013,,,span,0.014,,,enhancing,0.014,discriminative,0.015
432,,,uncalibrated,0.018,,,expressed,0.013,,,sparsity,0.014,,,enlarge,0.014,doe,0.015
433,,,undergoes,0.018,,,faster,0.013,,,spectral,0.014,,,eslami,0.014,domain,0.015
434,,,unfixtured,0.018,,,feature,0.013,,,straightforward,0.014,,,established,0.014,early,0.015
435,,,unsolved,0.018,,,fewer,0.013,,,synthesize,0.014,,,european,0.014,equation,0.015
436,,,velocity,0.018,,,flowing,0.013,,,technique,0.014,,,expensive,0.014,evaluated,0.015
437,,,walking,0.018,,,found,0.013,,,tested,0.014,,,experimental,0.014,excellent,0.015
438,,,wang,0.018,,,foundation,0.013,,,theoretical,0.014,,,explicit,0.014,extend,0.015
439,,,youtube,0.018,,,four,0.013,,,traditional,0.014,,,exposing,0.014,extraction,0.015
440,,,application,0.017,,,graphic,0.013,,,union,0.014,,,extremely,0.014,generalized,0.015
441,,,prior,0.017,,,guarantee,0.013,,,unknown,0.014,,,facebookresearch,0.014,improved,0.015
442,,,active,0.015,,,http,0.013,,,vary,0.014,,,fcn,0.014,individual,0.015
443,,,additional,0.015,,,increasingly,0.013,,,verify,0.014,,,ferrari,0.014,intensity,0.015
444,,,allowed,0.015,,,initial,0.013,,,viewpoint,0.014,,,fifty,0.014,issue,0.015
445,,,alone,0.015,,,intrinsic,0.013,,,visual,0.014,,,followed,0.014,joint,0.015
446,,,amount,0.015,,,investigate,0.013,,,wel,0.014,,,formed,0.014,make,0.015
447,,,analytic,0.015,,,limit,0.013,,,yan,0.014,,,formulate,0.014,malik,0.015
448,,,approximately,0.015,,,limitation,0.013,,,yang,0.014,,,frank,0.014,measurement,0.015
449,,,assumption,0.015,,,limited,0.013,,,zhang,0.014,,,fua,0.014,moving,0.015
450,,,becomes,0.015,,,lin,0.013,,,achieved,0.012,,,fusing,0.014,much,0.015
451,,,belhumeur,0.015,,,main,0.013,,,aligned,0.012,,,generalise,0.014,near,0.015
452,,,besl,0.015,,,making,0.013,,,aligning,0.012,,,gevers,0.014,orientation,0.015
453,,,channel,0.015,,,maximizing,0.013,,,apply,0.012,,,gkioxari,0.014,performs,0.015
454,,,characterize,0.015,,,merge,0.013,,,approximation,0.012,,,globalization,0.014,power,0.015
455,,,combined,0.015,,,minimize,0.013,,,average,0.012,,,gpu,0.014,primarily,0.015
456,,,common,0.015,,,namely,0.013,,,characterization,0.012,,,graphical,0.014,probability,0.015
457,,,comparative,0.015,,,naturally,0.013,,,closed,0.012,,,grass,0.014,purpose,0.015
458,,,competitive,0.015,,,nearly,0.013,,,cluster,0.012,,,greatly,0.014,quality,0.015
459,,,comprehensive,0.015,,,necessary,0.013,,,comparing,0.012,,,groth,0.014,recognizing,0.015
460,,,compression,0.015,,,offer,0.013,,,conduct,0.012,,,guide,0.014,rigid,0.015
461,,,compute,0.015,,,older,0.013,,,connected,0.012,,,hata,0.014,robustness,0.015
462,,,computes,0.015,,,original,0.013,,,contain,0.012,,,history,0.014,semantic,0.015
463,,,considered,0.015,,,parametric,0.013,,,contrast,0.012,,,hog,0.014,since,0.015
464,,,convergence,0.015,,,partitioning,0.013,,,degree,0.012,,,hoiem,0.014,software,0.015
465,,,core,0.015,,,percent,0.013,,,equation,0.012,,,hope,0.014,stable,0.015
466,,,coverage,0.015,,,perceptual,0.013,,,exact,0.012,,,html,0.014,statistic,0.015
467,,,current,0.015,,,perona,0.013,,,explicitly,0.012,,,huang,0.014,tool,0.015
468,,,defined,0.015,,,plate,0.013,,,help,0.012,,,hujie,0.014,treat,0.015
469,,,derive,0.015,,,principle,0.013,,,highly,0.012,,,identified,0.014,user,0.015
470,,,described,0.015,,,priori,0.013,,,individual,0.012,,,impact,0.014,yet,0.015
471,,,despite,0.015,,,product,0.013,,,intensity,0.012,,,improves,0.014,address,0.014
472,,,digital,0.015,,,proven,0.013,,,lower,0.012,,,incoming,0.014,appropriate,0.014
473,,,distant,0.015,,,robust,0.013,,,memory,0.012,,,incorporate,0.014,background,0.014
474,,,empirical,0.015,,,seek,0.013,,,much,0.012,,,increasing,0.014,basis,0.014
475,,,enables,0.015,,,seen,0.013,,,noise,0.012,,,information,0.014,clustering,0.014
476,,,energy,0.015,,,sharp,0.013,,,performs,0.012,,,innovative,0.014,computation,0.014
477,,,exists,0.015,,,solve,0.013,,,popular,0.012,,,institution,0.014,density,0.014
478,,,extract,0.015,,,sparsity,0.013,,,prove,0.012,,,intended,0.014,depends,0.014
479,,,extracted,0.015,,,spline,0.013,,,random,0.012,,,interactively,0.014,dynamic,0.014
480,,,fact,0.015,,,static,0.013,,,reconstruction,0.012,,,interdependency,0.014,end,0.014
481,,,found,0.015,,,still,0.013,,,reduces,0.012,,,investigated,0.014,given,0.014
482,,,four,0.015,,,stochastic,0.013,,,regression,0.012,,,involved,0.014,good,0.014
483,,,furthermore,0.015,,,sum,0.013,,,significantly,0.012,,,jrr,0.014,histogram,0.014
484,,,generated,0.015,,,sun,0.013,,,stored,0.012,,,kalantidis,0.014,hundred,0.014
485,,,girshick,0.015,,,theoretical,0.013,,,studied,0.012,,,karpathy,0.014,identify,0.014
486,,,globally,0.015,,,therefore,0.013,,,synthetic,0.012,,,kea,0.014,illumination,0.014
487,,,harris,0.015,,,thin,0.013,,,variable,0.012,,,kendall,0.014,independent,0.014
488,,,heuristic,0.015,,,trade,0.013,,,various,0.012,,,khosla,0.014,insight,0.014
