203,fitting,0.023,neurophysiological,0.024,,,name,0.022,one,0.027,even,0.025,nine,0.022,aguirre,0.024,approach,0.022
204,fiviri,0.023,outlier,0.024,,,nonmotor,0.022,output,0.027,particular,0.025,object,0.022,anticorrelated,0.024,demonstrate,0.022
205,fusion,0.023,oxygen,0.024,,,nonverbal,0.022,oxford,0.027,statistical,0.025,occurred,0.022,bilateral,0.024,structure,0.022
206,gadian,0.023,particularly,0.024,,,numeric,0.022,rejected,0.027,tool,0.025,originally,0.022,birn,0.024,present,0.02
207,grant,0.023,percentage,0.024,,,nyberg,0.022,scenario,0.027,two,0.025,overall,0.022,block,0.024,study,0.02
208,ground,0.023,potential,0.024,,,operation,0.022,unified,0.027,according,0.024,patel,0.022,breathing,0.024,,
209,half,0.023,profile,0.024,,,pay,0.022,yet,0.027,additional,0.024,positron,0.022,coloring,0.024,,
210,handclassification,0.023,project,0.024,,,pertain,0.022,general,0.025,aimed,0.024,presentation,0.022,combination,0.024,,
211,harel,0.023,random,0.024,,,phan,0.022,however,0.025,albert,0.024,respond,0.022,core,0.024,,
212,heath,0.023,range,0.024,,,plotted,0.022,resolution,0.025,aligned,0.024,showed,0.022,covariate,0.024,,
213,heritability,0.023,regard,0.024,,,pure,0.022,space,0.025,aligning,0.024,showing,0.022,day,0.024,,
214,ill,0.023,sophisticated,0.024,,,received,0.022,better,0.024,avants,0.024,size,0.022,differential,0.024,,
215,implausible,0.023,sporns,0.024,,,receiving,0.022,brady,0.024,averaging,0.024,slight,0.022,empirically,0.024,,
216,implicitly,0.023,treating,0.024,,,recognition,0.022,classification,0.024,build,0.024,structure,0.022,episode,0.024,,
217,impossible,0.023,varies,0.024,,,refutation,0.022,contrast,0.024,buried,0.024,used,0.022,equation,0.024,,
218,improving,0.023,voxels,0.024,,,rendering,0.022,direction,0.024,busa,0.024,viewing,0.022,esposito,0.024,,
219,integrity,0.023,wide,0.024,,,responsiveness,0.022,distorted,0.024,circular,0.024,imaging,0.02,finger,0.024,,
220,intensive,0.023,woolrich,0.024,,,retains,0.022,followed,0.024,circularity,0.024,along,0.019,heuristic,0.024,,
221,introduction,0.023,human,0.023,,,reversal,0.022,furthermore,0.024,closely,0.024,brodmann,0.019,impulse,0.024,,
222,journal,0.023,information,0.023,,,revised,0.022,hcp,0.024,dartel,0.024,certain,0.019,indicated,0.024,,
223,knosche,0.023,several,0.023,,,sampled,0.022,higher,0.024,darteltoolbox,0.024,cognition,0.019,inferring,0.024,,
224,labour,0.023,software,0.023,,,secondary,0.022,intensity,0.024,dipping,0.024,consistency,0.019,joseph,0.024,,
225,larson,0.023,spatial,0.023,,,segregated,0.022,limitation,0.024,double,0.024,course,0.019,median,0.024,,
226,last,0.023,specific,0.023,,,skill,0.022,limited,0.024,final,0.024,decreased,0.019,misestimates,0.024,,
227,leapt,0.023,technique,0.023,,,smell,0.022,mni,0.024,flatten,0.024,direct,0.019,moment,0.024,,
228,list,0.023,account,0.021,,,sought,0.022,multi,0.024,flattening,0.024,emission,0.019,negatively,0.024,,
229,map,0.023,adequately,0.021,,,statement,0.022,nuisance,0.024,fold,0.024,explain,0.019,nominal,0.024,,
230,marcus,0.023,allowing,0.021,,,stroop,0.022,positive,0.024,gave,0.024,extrastriate,0.019,normally,0.024,,
231,michalareas,0.023,arise,0.021,,,subcallosal,0.022,price,0.024,halgren,0.024,eye,0.019,pas,0.024,,
232,minn,0.023,basis,0.021,,,summarized,0.022,provided,0.024,icc,0.024,focused,0.019,recorded,0.024,,
233,minnesota,0.023,cohort,0.021,,,survey,0.022,question,0.024,inflated,0.024,generation,0.019,repeated,0.024,,
234,misinterpretation,0.023,combine,0.021,,,taylor,0.022,report,0.024,inspection,0.024,gyrus,0.019,residual,0.024,,
235,misleadingly,0.023,decision,0.021,,,transformed,0.022,represent,0.024,intra,0.024,influence,0.019,respiratory,0.024,,
236,misuse,0.023,degree,0.021,,,truth,0.022,take,0.024,irtk,0.024,input,0.019,seed,0.024,,
237,myelin,0.023,detailed,0.021,,,usually,0.022,underlying,0.024,jaccard,0.024,involvement,0.019,stable,0.024,,
238,negativity,0.023,discus,0.021,,,yielding,0.022,multiple,0.023,killiany,0.024,mechanism,0.019,sum,0.024,,
239,neuronally,0.023,displacement,0.021,,,difference,0.02,processing,0.023,klein,0.024,medial,0.019,tapping,0.024,,
240,neuroscientist,0.023,distributed,0.021,,,including,0.02,acquired,0.021,localization,0.024,miezin,0.019,vessel,0.024,,
241,noiseifier,0.023,establish,0.021,,,several,0.02,andersson,0.021,manifold,0.024,might,0.019,zarahn,0.024,,
242,offer,0.023,experimentally,0.021,,,spatial,0.02,beckmann,0.021,meaning,0.024,movement,0.019,zero,0.024,,
243,oostenveld,0.023,free,0.021,,,specific,0.02,bias,0.021,neuroscientific,0.024,onset,0.019,best,0.023,,
244,optimism,0.023,frequentist,0.021,,,assessing,0.018,coordinate,0.021,nomenclature,0.024,overlapping,0.019,bias,0.023,,
245,physic,0.023,frontoparietal,0.021,,,auditory,0.018,demonstrate,0.021,per,0.024,primarily,0.019,evoked,0.023,,
246,physically,0.023,generate,0.021,,,begun,0.018,design,0.021,poldrack,0.024,relevant,0.019,frontal,0.023,,
247,plan,0.023,given,0.021,,,canonical,0.018,different,0.021,prominent,0.024,resulting,0.019,included,0.023,,
248,plausibility,0.023,impact,0.021,,,concept,0.018,effective,0.021,purpose,0.024,selecting,0.019,induced,0.023,,
249,plugin,0.023,increased,0.021,,,conditioning,0.018,experimental,0.021,ranking,0.024,snyder,0.019,introduce,0.023,,
250,plus,0.023,index,0.021,,,deactivation,0.018,find,0.021,rater,0.024,subsequent,0.019,known,0.023,,
251,preferred,0.023,interpretation,0.021,,,depend,0.018,framework,0.021,reasonable,0.024,surface,0.019,made,0.023,,
252,preliminary,0.023,investigation,0.021,,,differ,0.018,involves,0.021,register,0.024,thought,0.019,part,0.023,,
253,preserving,0.023,issue,0.021,,,different,0.018,least,0.021,require,0.024,tomography,0.019,posterior,0.023,,
254,pulse,0.023,khorshidi,0.021,,,domain,0.018,made,0.021,requirement,0.024,amygdala,0.017,present,0.023,,
255,quarterly,0.023,lack,0.021,,,ensuing,0.018,order,0.021,rule,0.024,anatomy,0.017,previously,0.023,,
256,recover,0.023,macroscopic,0.021,,,explore,0.018,parametric,0.021,salat,0.024,bias,0.017,profile,0.023,,
257,refine,0.023,mathematical,0.021,,,face,0.018,particularly,0.021,sbr,0.024,buckner,0.017,simple,0.023,,
258,refining,0.023,metric,0.021,,,factorial,0.018,pet,0.021,segonne,0.024,compare,0.017,top,0.023,,
259,regressed,0.023,modeling,0.021,,,individually,0.018,presence,0.021,song,0.024,detection,0.017,voxels,0.023,,
260,relevance,0.023,modulation,0.021,,,instance,0.018,providing,0.021,substantially,0.024,dynamic,0.017,word,0.023,,
261,representing,0.023,need,0.021,,,investigated,0.018,sensitive,0.021,suite,0.024,engaged,0.017,experiment,0.022,,
262,reputation,0.023,output,0.021,,,irrespective,0.018,show,0.021,sulco,0.024,essen,0.017,large,0.022,,
263,response,0.023,oxygenation,0.021,,,look,0.018,simple,0.021,trapped,0.024,external,0.017,multiple,0.022,,
264,rushworth,0.023,perform,0.021,,,loss,0.018,simulation,0.021,vbr,0.024,generally,0.017,choice,0.021,,
265,saw,0.023,perfusion,0.021,,,moreover,0.018,spatially,0.021,wagner,0.024,hemisphere,0.017,degree,0.021,,
266,selling,0.023,perspective,0.021,,,occipital,0.018,theoretical,0.021,component,0.023,included,0.017,distribution,0.021,,
267,sibling,0.023,procedure,0.021,,,operculum,0.018,variation,0.021,coordinate,0.023,integrated,0.017,given,0.021,,
268,simplifying,0.023,produce,0.021,,,phonological,0.018,wide,0.021,designed,0.023,overlap,0.017,identified,0.021,,
269,structured,0.023,recent,0.021,,,poline,0.018,addition,0.019,eeg,0.023,part,0.017,impact,0.021,,
270,subtracted,0.023,salimi,0.021,,,probabilistically,0.018,allow,0.019,error,0.023,particularly,0.017,improved,0.021,,
271,successfully,0.023,scientific,0.021,,,recruited,0.018,application,0.019,evoked,0.023,pet,0.017,individual,0.021,,
272,summarizes,0.023,sensory,0.021,,,relation,0.018,choice,0.019,examine,0.023,potentially,0.017,presented,0.021,,
273,supported,0.023,short,0.021,,,reveals,0.018,commonly,0.019,framework,0.023,previous,0.017,reliable,0.021,,
274,susceptible,0.023,show,0.021,,,reviewed,0.018,correct,0.019,important,0.023,reduced,0.017,rest,0.021,,
275,task,0.023,specificity,0.021,,,roll,0.018,current,0.019,initial,0.023,regional,0.017,term,0.021,,
276,temporal,0.023,stephan,0.021,,,significance,0.018,density,0.019,jenkinson,0.023,representation,0.017,test,0.021,,
277,tends,0.023,test,0.021,,,solving,0.018,described,0.019,minimal,0.023,theory,0.017,type,0.021,,
278,time,0.023,though,0.021,,,specialization,0.018,distribution,0.019,neuroscience,0.023,van,0.017,visual,0.021,,
279,track,0.023,throughout,0.021,,,specified,0.018,global,0.019,nonlinear,0.023,current,0.015,affect,0.02,,
280,tracked,0.023,toolbox,0.021,,,sustained,0.018,making,0.019,order,0.023,determine,0.015,anterior,0.02,,
281,trained,0.023,visual,0.021,,,two,0.018,many,0.019,overlap,0.023,presented,0.015,assuming,0.02,,
282,truly,0.023,comparison,0.019,,,used,0.018,parameter,0.019,part,0.023,rest,0.015,bandettini,0.02,,
283,underpinnings,0.023,control,0.019,,,vary,0.018,population,0.019,protocol,0.023,sulcus,0.015,bayesian,0.02,,
284,undertaking,0.023,first,0.019,,,written,0.018,recent,0.019,spm,0.023,activated,0.014,carried,0.02,,
285,underway,0.023,high,0.019,,,present,0.017,significantly,0.019,van,0.023,cerebral,0.014,consider,0.02,,
286,unique,0.023,make,0.019,,,behind,0.016,sulcus,0.019,word,0.023,comparison,0.014,continuous,0.02,,
287,unsuccessfully,0.023,map,0.019,,,brodmann,0.016,available,0.017,effect,0.022,general,0.014,cue,0.02,,
288,volunteer,0.023,particular,0.019,,,certain,0.016,change,0.017,magnetic,0.022,particular,0.014,decrease,0.02,,
289,warn,0.023,smith,0.019,,,characterized,0.016,even,0.017,model,0.022,pattern,0.014,depth,0.02,,
290,washington,0.023,temporal,0.019,,,cognition,0.016,first,0.017,resonance,0.022,requires,0.014,derivative,0.02,,
291,weigbted,0.023,tool,0.019,,,community,0.016,make,0.017,academic,0.02,suggests,0.014,detected,0.02,,
292,whereby,0.023,well,0.019,,,correlate,0.016,system,0.017,affected,0.02,within,0.014,efficiency,0.02,,
293,whilst,0.023,attentional,0.018,,,critical,0.016,tool,0.017,appear,0.02,activation,0.012,employ,0.02,,
294,widely,0.023,characteristic,0.018,,,discussed,0.016,well,0.017,averaged,0.02,anatomical,0.012,fully,0.02,,
295,within,0.023,cognition,0.018,,,effort,0.016,within,0.017,combine,0.02,effect,0.012,goal,0.02,,
296,form,0.021,community,0.018,,,empirical,0.016,addressing,0.016,combined,0.02,information,0.012,handwerker,0.02,,
297,information,0.021,decreased,0.018,,,equivalent,0.016,adequate,0.016,combining,0.02,interest,0.012,investigated,0.02,,
298,large,0.021,default,0.018,,,every,0.016,align,0.016,competing,0.02,multiple,0.012,lead,0.02,,
299,several,0.021,detect,0.018,,,examining,0.016,almli,0.016,computational,0.02,significant,0.012,monitoring,0.02,,
300,spatial,0.021,extract,0.018,,,exist,0.016,already,0.016,constant,0.02,demonstrate,0.011,node,0.02,,
301,subject,0.021,finally,0.018,,,explain,0.016,anisotropic,0.016,correct,0.02,function,0.011,ollinger,0.02,,
302,achieved,0.019,fsl,0.018,,,extrastriate,0.016,answered,0.016,criterion,0.02,level,0.011,one,0.02,,
303,achieves,0.019,furthermore,0.018,,,formulation,0.016,arbitrariness,0.016,dimensional,0.02,two,0.011,oxygenation,0.02,,
304,adequately,0.019,generated,0.018,,,freedom,0.016,asked,0.016,domain,0.02,present,0.01,predicted,0.02,,
305,apply,0.019,hierarchical,0.018,,,generation,0.016,barker,0.016,event,0.02,study,0.01,rapid,0.02,,
306,approach,0.019,higher,0.018,,,generic,0.016,behave,0.016,finding,0.02,using,0.01,regressors,0.02,,
307,approximate,0.019,identifying,0.018,,,hippocampus,0.016,bilaterally,0.016,fmri,0.02,,,simultaneous,0.02,,
308,around,0.019,importance,0.018,,,hold,0.016,biobank,0.016,gee,0.02,,,solving,0.02,,
309,assume,0.019,infer,0.018,,,implicated,0.016,bonferroni,0.016,geometric,0.02,,,subset,0.02,,
310,assuming,0.019,intensity,0.018,,,infer,0.016,boost,0.016,gradient,0.02,,,sustained,0.02,,
311,auerbach,0.019,measurement,0.018,,,introduced,0.016,botteron,0.016,group,0.02,,,unbiased,0.02,,
312,based,0.019,modality,0.018,,,involvement,0.016,bottom,0.016,guide,0.02,,,waveform,0.02,,
313,berg,0.019,motor,0.018,,,limited,0.016,boulby,0.016,identified,0.02,,,human,0.018,,
314,commitment,0.019,movement,0.018,,,mode,0.016,cader,0.016,identity,0.02,,,often,0.018,,
315,conclude,0.019,neuronal,0.018,,,necessary,0.016,calculation,0.016,iii,0.02,,,resolution,0.018,,
316,conditioning,0.019,quantitative,0.018,,,negative,0.016,cam,0.016,improved,0.02,,,among,0.017,,
317,constrained,0.019,real,0.018,,,nichols,0.016,centre,0.016,inter,0.02,,,article,0.017,,
318,convolution,0.019,selection,0.018,,,onto,0.016,clusterbased,0.016,morphometric,0.02,,,average,0.017,,
319,database,0.019,slice,0.018,,,overlapping,0.016,comprising,0.016,morphometry,0.02,,,characteristic,0.017,,
320,describing,0.019,spurious,0.018,,,positive,0.016,compromised,0.016,normalization,0.02,,,dataset,0.017,,
321,different,0.019,thought,0.018,,,practice,0.016,conduct,0.016,optimal,0.02,,,discussed,0.017,,
322,douaud,0.019,trial,0.018,,,primary,0.016,considering,0.016,press,0.02,,,distortion,0.017,,
323,expressed,0.019,typically,0.018,,,refer,0.016,considers,0.016,probabilistic,0.02,,,fast,0.017,,
324,fail,0.019,upon,0.018,,,seen,0.016,content,0.016,process,0.02,,,form,0.017,,
325,feinberg,0.019,variable,0.018,,,selective,0.016,corroborate,0.016,registering,0.02,,,glover,0.017,,
326,frequency,0.019,variety,0.018,,,separate,0.016,covered,0.016,reliability,0.02,,,hierarchical,0.017,,
327,fully,0.019,voxelwise,0.018,,,share,0.016,creating,0.016,repetition,0.02,,,hypothesis,0.017,,
328,gain,0.019,activation,0.017,,,substantial,0.016,creation,0.016,reproducible,0.02,,,increase,0.017,,
329,generates,0.019,cortex,0.017,,,success,0.016,csf,0.016,resulted,0.02,,,limit,0.017,,
330,generating,0.019,hypothesis,0.017,,,suggested,0.016,degeneration,0.016,routine,0.02,,,lower,0.017,,
331,griffanti,0.019,interest,0.017,,,upon,0.016,demonstration,0.016,shaped,0.02,,,miezin,0.017,,
332,hence,0.019,artifact,0.016,,,valid,0.016,derivation,0.016,small,0.02,,,motor,0.017,,
333,improve,0.019,atlas,0.016,,,variety,0.016,determines,0.016,test,0.02,,,near,0.017,,
334,inherent,0.019,automated,0.016,,,ventral,0.016,developmentally,0.016,tissue,0.02,,,neuronal,0.017,,
335,jones,0.019,compared,0.016,,,without,0.016,differing,0.016,visual,0.02,,,nuisance,0.017,,
336,khorshidi,0.019,considerably,0.016,,,would,0.016,directional,0.016,wave,0.02,,,predict,0.017,,
337,latter,0.019,considered,0.016,,,yielded,0.016,distributional,0.016,allows,0.018,,,prefrontal,0.017,,
338,linearly,0.019,derived,0.016,,,anatomy,0.014,drobnjak,0.016,provides,0.018,,,processing,0.017,,
339,macroscopic,0.019,describes,0.016,,,andersson,0.014,eddy,0.016,within,0.018,,,question,0.017,,
340,magnetoencephalograph,0.019,designed,0.016,,,appropriate,0.014,emphasis,0.016,ashburner,0.017,,,removed,0.017,,
341,methodology,0.019,estimating,0.016,,,challenge,0.014,enough,0.016,better,0.017,,,revealed,0.017,,
342,moeller,0.019,focus,0.016,,,compared,0.014,entorhinal,0.016,clinical,0.017,,,roi,0.017,,
343,online,0.019,good,0.016,,,consistent,0.014,envisage,0.016,consistency,0.017,,,scale,0.017,,
344,optimize,0.019,important,0.016,,,coordinate,0.014,epidemiological,0.016,conventional,0.017,,,smooth,0.017,,
345,overall,0.019,included,0.016,,,correlation,0.014,excellent,0.016,experiment,0.017,,,substantial,0.017,,
346,oxford,0.019,initial,0.016,,,dorsal,0.014,exchangeable,0.016,finally,0.017,,,turner,0.017,,
347,penna,0.019,local,0.016,,,following,0.014,exemplar,0.016,formulation,0.017,,,upon,0.017,,
348,perform,0.019,mean,0.016,,,frontal,0.014,exhibiting,0.016,gray,0.017,,,way,0.017,,
349,permit,0.019,order,0.016,,,generally,0.014,falsely,0.016,input,0.017,,,accurate,0.015,,
350,perspective,0.019,property,0.016,,,healthy,0.014,fidelity,0.016,mechanism,0.017,,,another,0.015,,
351,physiology,0.019,protocol,0.016,,,implemented,0.014,flexible,0.016,near,0.017,,,area,0.015,,
352,point,0.019,recently,0.016,,,independent,0.014,flitney,0.016,neuroimaging,0.017,,,beckmann,0.015,,
353,preprocessing,0.019,reduce,0.016,,,integration,0.014,focussed,0.016,obtained,0.017,,,considerably,0.015,,
354,promise,0.019,robust,0.016,,,introduces,0.014,fonov,0.016,perceptual,0.017,,,considered,0.015,,
355,proper,0.019,scan,0.016,,,investigator,0.014,fox,0.016,primarily,0.017,,,demonstrate,0.015,,
356,publicly,0.019,specifically,0.016,,,involves,0.014,frackowiak,0.016,provide,0.017,,,derived,0.015,,
357,rapidly,0.019,spm,0.016,,,least,0.014,frith,0.016,scale,0.017,,,detection,0.015,,
358,regarding,0.019,step,0.016,,,mean,0.014,gaussians,0.016,similar,0.017,,,developed,0.015,,
359,release,0.019,strategy,0.016,,,measured,0.014,generative,0.016,slice,0.017,,,generally,0.015,,
360,resource,0.019,suggest,0.016,,,neural,0.014,genovese,0.016,specific,0.017,,,give,0.015,,
361,salimi,0.019,taken,0.016,,,orientation,0.014,geometrical,0.016,sphere,0.017,,,jenkinson,0.015,,
362,separated,0.019,three,0.016,,,pathway,0.014,glms,0.016,validation,0.017,,,must,0.015,,
363,sequence,0.019,van,0.016,,,random,0.014,henson,0.016,validity,0.017,,,neural,0.015,,
364,smaller,0.019,variation,0.016,,,reflect,0.014,histological,0.016,way,0.017,,,nonlinear,0.015,,
365,systematic,0.019,function,0.015,,,regional,0.014,history,0.016,yielded,0.017,,,overlap,0.015,,
366,training,0.019,academic,0.014,,,sensitive,0.014,hope,0.016,acquired,0.015,,,parametric,0.015,,
367,valuable,0.019,application,0.014,,,shown,0.014,incorporated,0.016,andersson,0.015,,,potential,0.015,,
368,accessible,0.017,aspect,0.014,,,specifically,0.014,inexpensive,0.016,another,0.015,,,presence,0.015,,
369,along,0.017,combined,0.014,,,summary,0.014,innovation,0.016,associated,0.015,,,propose,0.015,,
370,alternative,0.017,commonly,0.014,,,taken,0.014,insufficient,0.016,bias,0.015,,,reduce,0.015,,
371,anisotropy,0.017,constraint,0.014,,,testing,0.014,interpretability,0.016,buckner,0.015,,,run,0.015,,
372,article,0.017,density,0.014,,,various,0.014,interpretable,0.016,connectome,0.015,,,shown,0.015,,
373,assigning,0.017,described,0.014,,,whether,0.014,invariant,0.016,considered,0.015,,,solution,0.015,,
374,automatically,0.017,diffusion,0.014,,,addition,0.013,johnsrude,0.016,datasets,0.015,,,spatially,0.015,,
375,become,0.017,distribution,0.014,,,assumption,0.013,keep,0.016,describes,0.015,,,specifically,0.015,,
376,chance,0.017,field,0.014,,,constraint,0.013,laid,0.016,dynamic,0.015,,,summary,0.015,,
377,chang,0.017,global,0.014,,,context,0.013,lancaster,0.016,essen,0.015,,,theoretical,0.015,,
378,characteristic,0.017,novel,0.014,,,define,0.013,largely,0.016,estimating,0.015,,,thus,0.015,,
379,characterize,0.017,number,0.014,,,defined,0.013,lazar,0.016,function,0.015,,,whether,0.015,,
380,clinical,0.017,performed,0.014,,,degree,0.013,life,0.016,give,0.015,,,woolrich,0.015,,
381,conventional,0.017,present,0.014,,,describe,0.013,living,0.016,good,0.015,,,accurately,0.014,,
382,corbetta,0.017,press,0.014,,,determine,0.013,localisation,0.016,independent,0.015,,,allow,0.014,,
383,default,0.017,prior,0.014,,,event,0.013,localise,0.016,involved,0.015,,,commonly,0.014,,
384,desirable,0.017,probabilistic,0.014,,,global,0.013,localizing,0.016,known,0.015,,,correct,0.014,,
385,detect,0.017,relationship,0.014,,,greater,0.013,luca,0.016,mean,0.015,,,density,0.014,,
386,direction,0.017,rest,0.014,,,identified,0.013,mackay,0.016,observed,0.015,,,described,0.014,,
387,expertise,0.017,series,0.014,,,identify,0.013,magnetome,0.016,package,0.015,,,determine,0.014,,
388,extensive,0.017,sulcus,0.014,,,main,0.013,maintaining,0.016,pair,0.015,,,increased,0.014,,
389,extract,0.017,activated,0.013,,,making,0.013,maybe,0.016,parametric,0.015,,,inference,0.014,,
390,fmrib,0.017,found,0.013,,,parietal,0.013,mazziotta,0.016,project,0.015,,,interpretation,0.014,,
391,frequently,0.017,indicate,0.013,,,power,0.013,mckinstry,0.016,providing,0.015,,,main,0.014,,
392,fsl,0.017,mapping,0.013,,,procedure,0.013,medical,0.016,resting,0.015,,,novel,0.014,,
393,hierarchical,0.017,problem,0.013,,,proposed,0.013,member,0.016,scan,0.015,,,petersen,0.014,,
394,hold,0.017,scanner,0.013,,,recent,0.013,mgh,0.016,show,0.015,,,relationship,0.014,,
395,importance,0.017,science,0.013,,,role,0.013,minimising,0.016,top,0.015,,,typical,0.014,,
396,jbabdi,0.017,space,0.013,,,small,0.013,minimize,0.016,voxels,0.015,,,via,0.014,,
397,led,0.017,statistic,0.013,,,sufficient,0.013,mixture,0.016,whether,0.015,,,acceptable,0.012,,
398,limit,0.017,task,0.013,,,term,0.013,morphological,0.016,wide,0.015,,,accounting,0.012,,
399,major,0.017,accompanied,0.012,,,type,0.013,neighbourhood,0.016,accurately,0.014,,,activated,0.012,,
400,manual,0.017,accompanying,0.012,,,usa,0.013,nested,0.016,acquisition,0.014,,,adaptive,0.012,,
401,meg,0.017,achieve,0.012,,,activity,0.011,niazy,0.016,aspect,0.014,,,agree,0.012,,
402,nuisance,0.017,act,0.012,,,allows,0.011,normalizing,0.016,commonly,0.014,,,allows,0.012,,
403,obtained,0.017,activate,0.012,,,control,0.011,noted,0.016,constraint,0.014,,,alpha,0.012,,
404,obtaining,0.017,advent,0.012,,,estimated,0.011,notion,0.016,context,0.014,,,answer,0.012,,
405,original,0.017,agreement,0.012,,,even,0.011,objectivity,0.016,degree,0.014,,,argument,0.012,,
406,phase,0.017,alone,0.012,,,evidence,0.011,occurring,0.016,determine,0.014,,,assumed,0.012,,
407,pipeline,0.017,altering,0.012,,,first,0.011,operate,0.016,given,0.014,,,aston,0.012,,
408,practice,0.017,alternatively,0.012,,,general,0.011,optimum,0.016,global,0.014,,,attributed,0.012,,
409,present,0.017,alters,0.012,,,implementation,0.011,paid,0.016,greater,0.014,,,autocovariance,0.012,,
410,proportion,0.017,appreciation,0.012,,,indicate,0.011,participant,0.016,increased,0.014,,,autoregressive,0.012,,
411,removed,0.017,areal,0.012,,,often,0.011,pertains,0.016,much,0.014,,,baboon,0.012,,
412,schlaggar,0.017,artificial,0.012,,,particular,0.011,prediction,0.016,need,0.014,,,beginning,0.012,,
413,selection,0.017,ascribes,0.012,,,science,0.011,primate,0.016,novel,0.014,,,behzadi,0.012,,
414,share,0.017,ask,0.012,,,suggests,0.011,projection,0.016,performed,0.014,,,bell,0.012,,
415,snyder,0.017,assigned,0.012,,,widely,0.011,proton,0.016,presented,0.014,,,blocked,0.012,,
416,statistically,0.017,attempted,0.012,,,cortical,0.01,psychiatric,0.016,sufficient,0.014,,,blue,0.012,,
417,suggested,0.017,axial,0.012,,,data,0.01,public,0.016,variability,0.014,,,blurring,0.012,,
418,surface,0.017,believe,0.012,,,form,0.01,quantifies,0.016,abut,0.012,,,breathe,0.012,,
419,therefore,0.017,bijsterbosch,0.012,,,large,0.01,randomise,0.016,accepted,0.012,,,brief,0.012,,
420,turner,0.017,biologically,0.012,,,model,0.01,rarely,0.016,accomplish,0.012,,,brought,0.012,,
421,underlying,0.017,biophysically,0.012,,,multiple,0.01,raw,0.016,adjust,0.012,,,burgund,0.012,,
422,vivo,0.017,bound,0.012,,,significant,0.01,reaching,0.016,advice,0.012,,,call,0.012,,
423,voxelwise,0.017,briefly,0.012,,,software,0.01,referred,0.016,aging,0.012,,,cancellation,0.012,,
424,without,0.017,buechel,0.012,,,standard,0.01,refers,0.016,air,0.012,,,cannot,0.012,,
425,accurate,0.015,burton,0.012,,,based,0.009,reflects,0.016,alzheimer,0.012,,,capture,0.012,,
426,acquired,0.015,calhoun,0.012,,,function,0.009,regionally,0.016,amidst,0.012,,,carlo,0.012,,
427,address,0.015,capitalizing,0.012,,,inc,0.009,relatively,0.016,anatomically,0.012,,,centred,0.012,,
428,associated,0.015,care,0.012,,,level,0.009,releasing,0.016,anova,0.012,,,character,0.012,,
429,automated,0.015,castillo,0.012,,,reserved,0.009,requisite,0.016,apodize,0.012,,,close,0.012,,
430,beckmann,0.015,caution,0.012,,,result,0.009,resolve,0.016,applying,0.012,,,closer,0.012,,
431,best,0.015,cease,0.012,,,show,0.009,richer,0.016,approaching,0.012,,,coherency,0.012,,
432,contain,0.015,centered,0.012,,,right,0.008,ridgway,0.016,ardekani,0.012,,,coherent,0.012,,
433,date,0.015,centrality,0.012,,,,,rna,0.016,argue,0.012,,,coincide,0.012,,
434,demonstrated,0.015,chappell,0.012,,,,,roc,0.016,ass,0.012,,,comment,0.012,,
435,demonstrates,0.015,characterisation,0.012,,,,,rsj,0.016,assigns,0.012,,,communication,0.012,,
436,designed,0.015,characterise,0.012,,,,,sample,0.016,assisted,0.012,,,comparison,0.012,,
437,detection,0.015,chun,0.012,,,,,satisfactory,0.016,asymmetry,0.012,,,composed,0.012,,
438,difficult,0.015,church,0.012,,,,,saunders,0.016,avoid,0.012,,,compromise,0.012,,
439,directly,0.015,circuitry,0.012,,,,,screened,0.016,baker,0.012,,,computed,0.012,,
440,due,0.015,cmro,0.012,,,,,segment,0.016,bassett,0.012,,,concatenated,0.012,,
441,eeg,0.015,cohen,0.012,,,,,sex,0.016,bellgowan,0.012,,,concluded,0.012,,
442,effective,0.015,collapse,0.012,,,,,sheehan,0.016,belliveau,0.012,,,configure,0.012,,
443,estimating,0.015,collection,0.012,,,,,sillery,0.016,benchmark,0.012,,,conjointly,0.012,,
444,estimation,0.015,committee,0.012,,,,,similarly,0.016,biomedical,0.012,,,consequence,0.012,,
445,evoked,0.015,compelling,0.012,,,,,simplest,0.016,blacker,0.012,,,consequently,0.012,,
446,example,0.015,compensatory,0.012,,,,,skare,0.016,blagoev,0.012,,,contains,0.012,,
447,external,0.015,compute,0.012,,,,,skeleton,0.016,border,0.012,,,continuously,0.012,,
448,focus,0.015,conceptually,0.012,,,,,skyra,0.016,braver,0.012,,,convergence,0.012,,
449,freely,0.015,conditional,0.012,,,,,smoothed,0.016,bright,0.012,,,convolving,0.012,,
450,good,0.015,conferring,0.012,,,,,snr,0.016,bringing,0.012,,,cueing,0.012,,
451,include,0.015,confounding,0.012,,,,,sparse,0.016,building,0.012,,,curve,0.012,,
452,investigator,0.015,connected,0.012,,,,,standardized,0.016,caret,0.012,,,dacc,0.012,,
453,made,0.015,considerable,0.012,,,,,standing,0.016,challenging,0.012,,,deblur,0.012,,
454,order,0.015,consideration,0.012,,,,,starting,0.016,chiang,0.012,,,decomposition,0.012,,
455,partial,0.015,constable,0.012,,,,,status,0.016,choosing,0.012,,,deconvolved,0.012,,
456,pathway,0.015,contained,0.012,,,,,steeper,0.016,christensen,0.012,,,decreasing,0.012,,
457,potentially,0.015,copyright,0.012,,,,,stefano,0.016,cifti,0.012,,,defines,0.012,,
