278,,,warfare,0.029,,,appropriate,0.025,brady,0.025,,,sniderman,0.026
279,,,weakly,0.029,,,assessing,0.025,choice,0.025,,,specificity,0.026
280,,,whitten,0.029,,,bartels,0.025,choose,0.025,,,statistician,0.026
281,,,wide,0.029,,,black,0.025,concerning,0.025,,,steadily,0.026
282,,,world,0.029,,,choose,0.025,congress,0.025,,,stimulus,0.026
283,,,election,0.028,,,civil,0.025,content,0.025,,,strength,0.026
284,,,electoral,0.028,,,communication,0.025,controlling,0.025,,,strongly,0.026
285,,,one,0.028,,,concept,0.025,converse,0.025,,,structured,0.026
286,,,effect,0.025,,,conflict,0.025,criterion,0.025,,,substantively,0.026
287,,,across,0.024,,,congress,0.025,decrease,0.025,,,successfully,0.026
288,,,agenda,0.024,,,construct,0.025,development,0.025,,,suffice,0.026
289,,,application,0.024,,,continue,0.025,display,0.025,,,suggest,0.026
290,,,applied,0.024,,,contribution,0.025,distinctive,0.025,,,suggestive,0.026
291,,,approval,0.024,,,currently,0.025,doe,0.025,,,supportive,0.026
292,,,becoming,0.024,,,different,0.025,estimate,0.025,,,supposition,0.026
293,,,cause,0.024,,,dilemma,0.025,evaluate,0.025,,,task,0.026
294,,,characteristic,0.024,,,discussed,0.025,evaluation,0.025,,,tendency,0.026
295,,,clarity,0.024,,,distinctive,0.025,ferejohn,0.025,,,though,0.026
296,,,concept,0.024,,,easy,0.025,fiorina,0.025,,,thumb,0.026
297,,,conclusion,0.024,,,even,0.025,framing,0.025,,,top,0.026
298,,,consensus,0.024,,,examine,0.025,free,0.025,,,transmission,0.026
299,,,context,0.024,,,expertise,0.025,goal,0.025,,,trivial,0.026
300,,,controlling,0.024,,,fact,0.025,help,0.025,,,unstable,0.026
301,,,defense,0.024,,,far,0.025,hold,0.025,,,variation,0.026
302,,,development,0.024,,,friendly,0.025,inappropriate,0.025,,,various,0.026
303,,,doe,0.024,,,fundamental,0.025,incumbency,0.025,,,vast,0.026
304,,,equilibrium,0.024,,,get,0.025,institution,0.025,,,venerable,0.026
305,,,estimation,0.024,,,goal,0.025,institutional,0.025,,,videotape,0.026
306,,,even,0.024,,,however,0.025,key,0.025,,,whatever,0.026
307,,,examine,0.024,,,implement,0.025,legislature,0.025,,,whenever,0.026
308,,,experience,0.024,,,improving,0.025,little,0.025,,,zaller,0.026
309,,,growth,0.024,,,inappropriate,0.025,markus,0.025,,,find,0.025
310,,,hold,0.024,,,income,0.025,moreover,0.025,,,finding,0.025
311,,,idea,0.024,,,incumbency,0.025,motivation,0.025,,,result,0.025
312,,,income,0.024,,,indicate,0.025,nature,0.025,,,social,0.025
313,,,instability,0.024,,,insufficient,0.025,need,0.025,,,abandon,0.022
314,,,jones,0.024,,,keele,0.025,news,0.025,,,act,0.022
315,,,keele,0.024,,,key,0.025,others,0.025,,,allowing,0.022
316,,,lead,0.024,,,message,0.025,participant,0.025,,,analysis,0.022
317,,,literature,0.024,,,need,0.025,period,0.025,,,ansolabehere,0.022
318,,,mainly,0.024,,,negative,0.025,polarization,0.025,,,applied,0.022
319,,,methodological,0.024,,,opportunity,0.025,political,0.025,,,argument,0.022
320,,,multivariate,0.024,,,ordinary,0.025,priming,0.025,,,assumes,0.022
321,,,numerous,0.024,,,partisan,0.025,probability,0.025,,,ballot,0.022
322,,,package,0.024,,,partisanship,0.025,procedure,0.025,,,bartels,0.022
323,,,poor,0.024,,,people,0.025,propose,0.025,,,behave,0.022
324,,,popularity,0.024,,,position,0.025,quality,0.025,,,belief,0.022
325,,,population,0.024,,,potential,0.025,quantity,0.025,,,brady,0.022
326,,,powell,0.024,,,receive,0.025,responsive,0.025,,,characteristic,0.022
327,,,practice,0.024,,,received,0.025,responsiveness,0.025,,,clarity,0.022
328,,,required,0.024,,,recommendation,0.025,significantly,0.025,,,clearly,0.022
329,,,risk,0.024,,,required,0.025,simulation,0.025,,,consensus,0.022
330,,,significant,0.024,,,requires,0.025,since,0.025,,,consistent,0.022
331,,,since,0.024,,,researcher,0.025,specific,0.025,,,content,0.022
332,,,special,0.024,,,scholar,0.025,spending,0.025,,,continue,0.022
333,,,start,0.024,,,simulated,0.025,superior,0.025,,,converse,0.022
334,,,statistic,0.024,,,simulation,0.025,theoretically,0.025,,,currently,0.022
335,,,wisdom,0.024,,,stable,0.025,way,0.025,,,decision,0.022
336,,,affect,0.021,,,stokes,0.025,widely,0.025,,,defined,0.022
337,,,base,0.021,,,strategic,0.025,wittman,0.025,,,demonstrate,0.022
338,,,biased,0.021,,,suggesting,0.025,associated,0.021,,,dependent,0.022
339,,,common,0.021,,,suggests,0.025,biased,0.021,,,different,0.022
340,,,comparative,0.021,,,take,0.025,case,0.021,,,discussed,0.022
341,,,conventional,0.021,,,theoretically,0.025,degree,0.021,,,easy,0.022
342,,,easily,0.021,,,turn,0.025,equation,0.021,,,effect,0.022
343,,,economy,0.021,,,uncertainty,0.025,estimating,0.021,,,elite,0.022
344,,,equation,0.021,,,viewed,0.025,experimental,0.021,,,evaluation,0.022
345,,,estimating,0.021,,,campaign,0.021,greater,0.021,,,expertise,0.022
346,,,explain,0.021,,,degree,0.021,increased,0.021,,,fact,0.022
347,,,form,0.021,,,determinant,0.021,king,0.021,,,finally,0.022
348,,,generates,0.021,,,economic,0.021,local,0.021,,,fundamental,0.022
349,,,government,0.021,,,especially,0.021,majority,0.021,,,gauge,0.022
350,,,inference,0.021,,,estimating,0.021,measurement,0.021,,,idea,0.022
351,,,least,0.021,,,evidence,0.021,much,0.021,,,indicate,0.022
352,,,panel,0.021,,,explain,0.021,normative,0.021,,,instability,0.022
353,,,performance,0.021,,,face,0.021,pattern,0.021,,,jones,0.022
354,,,produce,0.021,,,generates,0.021,process,0.021,,,legislature,0.022
355,,,regarding,0.021,,,greater,0.021,produce,0.021,,,literature,0.022
356,,,related,0.021,,,increased,0.021,recognized,0.021,,,little,0.022
357,,,software,0.021,,,king,0.021,regression,0.021,,,markus,0.022
358,,,state,0.021,,,local,0.021,self,0.021,,,matter,0.022
359,,,strategy,0.021,,,majority,0.021,standard,0.021,,,mean,0.022
360,,,system,0.021,,,making,0.021,strategy,0.021,,,measuring,0.022
361,,,third,0.021,,,much,0.021,strong,0.021,,,multivariate,0.022
362,,,typical,0.021,,,observed,0.021,system,0.021,,,nature,0.022
363,,,utility,0.021,,,particular,0.021,third,0.021,,,numerous,0.022
364,,,via,0.021,,,pattern,0.021,typical,0.021,,,others,0.022
365,,,without,0.021,,,produce,0.021,via,0.021,,,package,0.022
366,,,yet,0.021,,,question,0.021,without,0.021,,,page,0.022
367,,,aggregate,0.018,,,regarding,0.021,accountability,0.018,,,potential,0.022
368,,,alternative,0.018,,,respond,0.021,aggregate,0.018,,,practice,0.022
369,,,analyze,0.018,,,scientist,0.021,analyze,0.018,,,president,0.022
370,,,assumption,0.018,,,software,0.021,article,0.018,,,probit,0.022
371,,,available,0.018,,,source,0.021,available,0.018,,,procedure,0.022
372,,,based,0.018,,,standard,0.021,based,0.018,,,recommendation,0.022
373,,,congressional,0.018,,,strong,0.021,condition,0.018,,,remedy,0.022
374,,,current,0.018,,,third,0.021,democracy,0.018,,,responsive,0.022
375,,,example,0.018,,,value,0.021,empirical,0.018,,,risk,0.022
376,,,first,0.018,,,via,0.021,example,0.018,,,roll,0.022
377,,,ideological,0.018,,,weak,0.021,generally,0.018,,,run,0.022
378,,,increase,0.018,,,without,0.021,influence,0.018,,,scholar,0.022
379,,,issue,0.018,,,yet,0.021,offer,0.018,,,significantly,0.022
380,,,politics,0.018,,,account,0.018,policy,0.018,,,simulated,0.022
381,,,research,0.018,,,alternative,0.018,provide,0.018,,,snyder,0.022
382,,,set,0.018,,,analyze,0.018,rational,0.018,,,stable,0.022
383,,,stimson,0.018,,,available,0.018,response,0.018,,,structure,0.022
384,,,study,0.018,,,example,0.018,rule,0.018,,,suggesting,0.022
385,,,using,0.018,,,influence,0.018,three,0.018,,,suggests,0.022
386,,,call,0.016,,,response,0.018,time,0.018,,,superior,0.022
387,,,important,0.016,,,science,0.018,develop,0.016,,,temporal,0.022
388,,,information,0.016,,,set,0.018,dynamic,0.016,,,ten,0.022
389,,,outcome,0.016,,,substantive,0.018,electorate,0.016,,,tested,0.022
390,,,party,0.016,,,time,0.018,important,0.016,,,testing,0.022
391,,,preference,0.016,,,call,0.016,national,0.016,,,turn,0.022
392,,,public,0.016,,,develop,0.016,role,0.016,,,united,0.022
393,,,relationship,0.016,,,presidential,0.016,variable,0.016,,,variety,0.022
394,,,second,0.016,,,relationship,0.016,well,0.016,,,way,0.022
395,,,find,0.014,,,role,0.016,american,0.014,,,whole,0.022
396,,,social,0.014,,,test,0.016,,,,,widely,0.022
397,,,,,,,electoral,0.014,,,,,within,0.022
398,,,,,,,find,0.014,,,,,affect,0.019
399,,,,,,,finding,0.014,,,,,associated,0.019
400,,,,,,,,,,,,,base,0.019
401,,,,,,,,,,,,,common,0.019
402,,,,,,,,,,,,,conventional,0.019
403,,,,,,,,,,,,,core,0.019
404,,,,,,,,,,,,,design,0.019
405,,,,,,,,,,,,,developed,0.019
406,,,,,,,,,,,,,economy,0.019
407,,,,,,,,,,,,,experimental,0.019
408,,,,,,,,,,,,,face,0.019
409,,,,,,,,,,,,,field,0.019
410,,,,,,,,,,,,,form,0.019
411,,,,,,,,,,,,,general,0.019
412,,,,,,,,,,,,,greater,0.019
413,,,,,,,,,,,,,group,0.019
414,,,,,,,,,,,,,illustrate,0.019
415,,,,,,,,,,,,,impact,0.019
416,,,,,,,,,,,,,importance,0.019
417,,,,,,,,,,,,,incumbent,0.019
418,,,,,,,,,,,,,inference,0.019
419,,,,,,,,,,,,,king,0.019
420,,,,,,,,,,,,,majority,0.019
421,,,,,,,,,,,,,making,0.019
422,,,,,,,,,,,,,much,0.019
423,,,,,,,,,,,,,observed,0.019
424,,,,,,,,,,,,,panel,0.019
425,,,,,,,,,,,,,particular,0.019
426,,,,,,,,,,,,,pattern,0.019
427,,,,,,,,,,,,,recognized,0.019
428,,,,,,,,,,,,,regarding,0.019
429,,,,,,,,,,,,,respond,0.019
430,,,,,,,,,,,,,scientist,0.019
431,,,,,,,,,,,,,software,0.019
432,,,,,,,,,,,,,source,0.019
433,,,,,,,,,,,,,type,0.019
434,,,,,,,,,,,,,typical,0.019
435,,,,,,,,,,,,,utility,0.019
436,,,,,,,,,,,,,would,0.019
437,,,,,,,,,,,,,aggregate,0.016
438,,,,,,,,,,,,,article,0.016
439,,,,,,,,,,,,,available,0.016
440,,,,,,,,,,,,,based,0.016
441,,,,,,,,,,,,,current,0.016
442,,,,,,,,,,,,,democracy,0.016
443,,,,,,,,,,,,,first,0.016
444,,,,,,,,,,,,,generally,0.016
445,,,,,,,,,,,,,ideological,0.016
446,,,,,,,,,,,,,influence,0.016
447,,,,,,,,,,,,,offer,0.016
448,,,,,,,,,,,,,policy,0.016
449,,,,,,,,,,,,,problem,0.016
450,,,,,,,,,,,,,rule,0.016
451,,,,,,,,,,,,,science,0.016
452,,,,,,,,,,,,,stimson,0.016
453,,,,,,,,,,,,,substantive,0.016
454,,,,,,,,,,,,,call,0.014
455,,,,,,,,,,,,,democratic,0.014
456,,,,,,,,,,,,,develop,0.014
457,,,,,,,,,,,,,important,0.014
458,,,,,,,,,,,,,national,0.014
459,,,,,,,,,,,,,relationship,0.014
460,,,,,,,,,,,,,second,0.014
461,,,,,,,,,,,,,test,0.014
462,,,,,,,,,,,,,variable,0.014
463,,,,,,,,,,,,,also,0.012
464,,,,,,,,,,,,,one,0.012
